,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,9702517000.0,11201688000.0,24890000000.0,32639000000.0,30390000000.0,27478000000.0
1,1,Cost of revenue,2471363000.0,2858502000.0,3788000000.0,4006000000.0,4261000000.0,4190000000.0
2,2,Gross profit,7231154000.0,8343186000.0,21102000000.0,28633000000.0,26129000000.0,23288000000.0
3,3,Operating expenses,3220979000.0,3819187000.0,5837000000.0,6440000000.0,8496000000.0,7410000000.0
4,3,Research and development,1759945000.0,2119756000.0,2854000000.0,3014000000.0,5098000000.0,3792000000.0
5,3,"Sales, General and administrative",1461034000.0,1699431000.0,2983000000.0,3426000000.0,3398000000.0,3618000000.0
6,3,Total operating expenses,3220979000.0,3819187000.0,5837000000.0,6440000000.0,8496000000.0,7410000000.0
7,7,Operating income,4010175000.0,4523999000.0,15265000000.0,22193000000.0,17633000000.0,15878000000.0
8,8,Interest Expense,360916000.0,306894000.0,412000000.0,688000000.0,964000000.0,1086000000.0
9,9,Other income (expense),-37279000.0,-8886000.0,3000000.0,154000000.0,428000000.0,531000000.0
10,10,Income before taxes,3611980000.0,4208219000.0,14856000000.0,21659000000.0,17097000000.0,15323000000.0
11,11,Provision for income taxes,1038381000.0,1150933000.0,2797000000.0,3553000000.0,3609000000.0,3744000000.0
12,12,Net income from continuing operations,2573599000.0,3057286000.0,12059000000.0,18106000000.0,13488000000.0,11579000000.0
13,13,Other,17967000.0,17522000.0,42000000.0,2000000.0,13000000.0,22000000.0
14,14,Net income,2591566000.0,3074808000.0,12101000000.0,18108000000.0,13501000000.0,11601000000.0
15,15,Net income available to common shareholders,2591566000.0,3074808000.0,12101000000.0,18108000000.0,13501000000.0,11601000000.0
16,16,Earnings per share,,,,,,
17,17,Basic,1.71,2.01,7.95,12.37,10.08,8.86
18,18,Diluted,1.64,1.81,7.35,11.91,9.94,8.79
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,1514621000.0,1528620000.0,1522000000.0,1464000000.0,1339000000.0,1309000000.0
21,21,Diluted,1582549000.0,1694747000.0,1647000000.0,1521000000.0,1358000000.0,1320500000.0
22,22,EBITDA,4251102000.0,4859817000.0,16318000000.0,23445000000.0,19219000000.0,17590000000.0
