,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,23489000000.0,24888000000.0,27429000000.0,29447000000.0,31360000000.0,33023000000.0
1,1,Cost of revenue,10157000000.0,10724000000.0,13003000000.0,13084000000.0,12640000000.0,13705000000.0
2,2,Gross profit,13332000000.0,14164000000.0,14426000000.0,16363000000.0,18720000000.0,19318000000.0
3,3,Operating expenses,10952000000.0,10508000000.0,11330000000.0,11954000000.0,15608000000.0,15605000000.0
4,3,Operation and maintenance,7961000000.0,7270000000.0,8568000000.0,8322000000.0,10048000000.0,10103000000.0
5,3,Depreciation and amortization,1881000000.0,2153000000.0,2314000000.0,2450000000.0,3936000000.0,3929000000.0
6,3,Other operating expenses,1110000000.0,1085000000.0,448000000.0,1182000000.0,1624000000.0,1573000000.0
7,3,Total operating expenses,10952000000.0,10508000000.0,11330000000.0,11954000000.0,15608000000.0,15605000000.0
8,8,Operating income,2380000000.0,3656000000.0,3096000000.0,4409000000.0,3112000000.0,3713000000.0
9,9,Interest Expense,928000000.0,41000000.0,1065000000.0,,41000000.0,56000000.0
10,10,Other income (expense),346000000.0,-842000000.0,455000000.0,-1079000000.0,-1082000000.0,-734000000.0
11,11,Income before income taxes,1798000000.0,2773000000.0,2486000000.0,3330000000.0,1989000000.0,2923000000.0
12,12,Provision for income taxes,627000000.0,1044000000.0,666000000.0,1073000000.0,761000000.0,731000000.0
13,13,Other income,0.0,0.0,0.0,-7000000.0,-24000000.0,-33000000.0
14,14,Net income from continuing operations,1171000000.0,1729000000.0,1820000000.0,2250000000.0,1204000000.0,2159000000.0
15,15,Other,-11000000.0,-10000000.0,-197000000.0,19000000.0,-70000000.0,-56000000.0
16,16,Net income,1160000000.0,1719000000.0,1623000000.0,2269000000.0,1134000000.0,2103000000.0
17,17,Net income available to common shareholders,1160000000.0,1719000000.0,1623000000.0,2269000000.0,1134000000.0,2103000000.0
18,18,Earnings per share,,,,,,
19,19,Basic,1.42,2.01,1.89,2.55,1.23,2.24
20,20,Diluted,1.42,2.0,1.88,2.54,1.22,2.23
21,21,Weighted average shares outstanding,,,,,,
22,22,Basic,816000000.0,856000000.0,860000000.0,890000000.0,924000000.0,936750000.0
23,23,Diluted,819000000.0,860000000.0,864000000.0,893000000.0,927000000.0,939750000.0
24,24,EBITDA,6805000000.0,6593000000.0,7419000000.0,8396000000.0,7606000000.0,8545000000.0
