,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,3480000000.0,3655000000.0,3802000000.0,3829000000.0,7887000000.0,8051000000.0
1,1,Gross profit,3480000000.0,3655000000.0,3802000000.0,3829000000.0,7887000000.0,8051000000.0
2,2,Operating expenses,3689000000.0,2970000000.0,3155000000.0,3402000000.0,7336000000.0,7335000000.0
3,2,"Sales, General and administrative",2475000000.0,2207000000.0,2314000000.0,2306000000.0,4823000000.0,4848000000.0
4,2,"Restructuring, merger and acquisition",,,36000000.0,126000000.0,193000000.0,163000000.0
5,2,Other operating expenses,1214000000.0,763000000.0,805000000.0,970000000.0,2320000000.0,2324000000.0
6,2,Total operating expenses,3689000000.0,2970000000.0,3155000000.0,3402000000.0,7336000000.0,7335000000.0
7,7,Operating income,-209000000.0,685000000.0,647000000.0,427000000.0,551000000.0,716000000.0
8,8,Interest Expense,128000000.0,126000000.0,135000000.0,142000000.0,184000000.0,185000000.0
9,9,Other income (expense),0.0,-60000000.0,6000000.0,55000000.0,-27000000.0,-80000000.0
10,10,Income before taxes,-337000000.0,499000000.0,518000000.0,340000000.0,340000000.0,451000000.0
11,11,Provision for income taxes,101000000.0,122000000.0,159000000.0,-33000000.0,-96000000.0,-34000000.0
12,12,Other income,5000000.0,0.0,14000000.0,11000000.0,2000000.0,2000000.0
13,13,Net income from continuing operations,-433000000.0,377000000.0,373000000.0,384000000.0,438000000.0,487000000.0
14,14,Other,-13000000.0,-12000000.0,-11000000.0,-11000000.0,-18000000.0,-22000000.0
15,15,Net income,-446000000.0,365000000.0,362000000.0,373000000.0,420000000.0,465000000.0
16,16,Net income available to common shareholders,-446000000.0,365000000.0,362000000.0,373000000.0,420000000.0,465000000.0
17,17,Earnings per share,,,,,,
18,18,Basic,-6.8344,5.4834,5.3775,5.4901,3.07,3.42
19,19,Diluted,-6.834419,5.403959,5.297999,5.410052,3.04,3.4
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,65307673.0,66440176.0,67195178.0,68000180.0,137000000.0,136250000.0
22,22,Diluted,65307673.0,67572679.0,68327681.0,69000182.0,138000000.0,136500000.0
23,23,EBITDA,-71000000.0,774000000.0,799000000.0,653000000.0,1293000000.0,1440000000.0
