,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,6796110000.0,6909143000.0,7719600000.0,9429300000.0,11076900000.0,11936600000.0
1,1,Cost of revenue,3887806000.0,3868800000.0,4191600000.0,5213200000.0,6379900000.0,7113100000.0
2,2,Gross profit,2908304000.0,3040343000.0,3528000000.0,4216100000.0,4697000000.0,4823500000.0
3,3,Operating expenses,1798955000.0,1904813000.0,2175400000.0,2755200000.0,3995400000.0,3491100000.0
4,3,Research and development,401341000.0,507823000.0,581800000.0,671900000.0,826800000.0,775500000.0
5,3,"Sales, General and administrative",1400747000.0,1411629000.0,1625700000.0,2180700000.0,2496100000.0,2625300000.0
6,3,Other operating expenses,-3133000.0,-14639000.0,-32100000.0,-97400000.0,672500000.0,90300000.0
7,3,Total operating expenses,1798955000.0,1904813000.0,2175400000.0,2755200000.0,3995400000.0,3491100000.0
8,8,Operating income,1109349000.0,1135530000.0,1352600000.0,1460900000.0,701600000.0,1332400000.0
9,9,Interest Expense,308699000.0,313336000.0,333200000.0,339400000.0,454800000.0,556100000.0
10,10,Other income (expense),3429000.0,-74854000.0,-44900000.0,-206100000.0,-125100000.0,24500000.0
11,11,Income before taxes,804079000.0,747340000.0,974500000.0,915400000.0,121700000.0,800800000.0
12,12,Provision for income taxes,161145000.0,120808000.0,41400000.0,67700000.0,-358300000.0,-68400000.0
13,13,Net income from continuing operations,642934000.0,626532000.0,933100000.0,847700000.0,480000000.0,869200000.0
14,14,Other,-2084000.0,-2821000.0,-3700000.0,-100000.0,0.0,0.0
15,15,Net income,640850000.0,623711000.0,929400000.0,847600000.0,480000000.0,869200000.0
16,16,Net income available to common shareholders,640850000.0,623711000.0,929400000.0,847600000.0,480000000.0,869200000.0
17,17,Earnings per share,,,,,,
18,18,Basic,1.54,1.63,2.49,1.8,0.94,1.66
19,19,Diluted,1.52,1.58,2.34,1.7,0.92,1.64
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,415210000.0,383327000.0,373700000.0,472200000.0,513000000.0,534750000.0
22,22,Diluted,420236000.0,394454000.0,398000000.0,497400000.0,520500000.0,536850000.0
23,23,EBITDA,1659382000.0,1576673000.0,1874300000.0,2286900000.0,2099500000.0,3113300000.0
