,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,512338000.0,572050000.0,617225000.0,634545000.0,656946000.0,1753046000.0
1,1,Operating expenses,268241000.0,286236000.0,303424000.0,314617000.0,358746000.0,625446000.0
2,1,Compensation and benefits,104196000.0,118083000.0,121734000.0,105925000.0,113152000.0,177452000.0
3,1,Advertising and promotion,,,,,10971000.0,
4,1,Depreciation and amortization,31485000.0,34488000.0,39913000.0,46274000.0,44377000.0,146277000.0
5,1,Other expenses,132560000.0,133665000.0,141777000.0,162418000.0,190246000.0,301717000.0
6,1,Total operating expenses,268241000.0,286236000.0,303424000.0,314617000.0,358746000.0,625446000.0
7,7,Operating income,244097000.0,285814000.0,313801000.0,319928000.0,298200000.0,1127600000.0
8,8,Nonoperating income,-1546000.0,-2158000.0,-4104000.0,4096000.0,8404000.0,-32896000.0
9,8,Interest expense,0.0,0.0,,43000.0,5747000.0,37647000.0
10,8,Other income (expense),-1546000.0,-2158000.0,-4104000.0,4139000.0,14151000.0,4751000.0
11,8,"Total nonoperating income, net",-1546000.0,-2158000.0,-4104000.0,4096000.0,8404000.0,-32896000.0
12,12,Income before taxes,242551000.0,283656000.0,309697000.0,324024000.0,306604000.0,1094704000.0
13,13,Provision for income taxes,85156000.0,107657000.0,119983000.0,119001000.0,120884000.0,116584000.0
14,14,Other income (expense),0.0,0.0,0.0,0.0,0.0,-789500000.0
15,15,Net income,157395000.0,175999000.0,189714000.0,205023000.0,185720000.0,188620000.0
16,16,Preferred dividend,2141000.0,2136000.0,1322000.0,898000.0,775000.0,1575000.0
17,17,Net income available to common shareholders,155254000.0,173863000.0,188392000.0,204125000.0,184945000.0,187045000.0
18,18,Earnings per share,,,,,,
19,19,Basic,1.78,1.99,2.21,2.46,2.27,1.9
20,20,Diluted,1.78,1.99,2.21,2.46,2.27,1.89
21,21,Weighted average shares outstanding,,,,,,
22,22,Basic,87460000.0,87331000.0,85406000.0,83081000.0,81432000.0,99432000.0
23,23,Diluted,87460000.0,87331000.0,85406000.0,83081000.0,81432000.0,99657000.0
24,24,EBITDA,274124000.0,318258000.0,353801000.0,370422000.0,356806000.0,489206000.0
