,parent_index,title,2013,2014,2015,2016,2017
0,0,Assets,7274144000.0,8453659000.0,7785926000.0,7360022000.0,7380859000.0
1,0,Current assets,4039558000.0,3892071000.0,3282976000.0,2864470000.0,2996180000.0
2,1,Cash,1256405000.0,732647000.0,460859000.0,655716000.0,774151000.0
3,2,Cash and cash equivalents,1256405000.0,732647000.0,460859000.0,655716000.0,774151000.0
4,2,Total cash,1256405000.0,732647000.0,460859000.0,655716000.0,774151000.0
5,1,Receivables,2548990000.0,1425341000.0,2548743000.0,1110042000.0,949060000.0
6,1,Deferred income taxes,131086000.0,169893000.0,160298000.0,,
7,1,Prepaid expenses,,,113076000.0,93091000.0,119486000.0
8,1,Other current assets,103077000.0,1564190000.0,0.0,1005621000.0,1153483000.0
9,1,Total current assets,4039558000.0,3892071000.0,3282976000.0,2864470000.0,2996180000.0
10,0,Non-current assets,3234586000.0,4561588000.0,4502950000.0,4495552000.0,4384679000.0
11,10,"Property, plant and equipment",379296000.0,456797000.0,381238000.0,319673000.0,349911000.0
12,11,"Gross property, plant and equipment",919170000.0,1092369000.0,990618000.0,897614000.0,979714000.0
13,11,Accumulated Depreciation,-539874000.0,-635572000.0,-609380000.0,-577941000.0,-629803000.0
14,11,"Net property, plant and equipment",379296000.0,456797000.0,381238000.0,319673000.0,349911000.0
15,10,Equity and other investments,194782000.0,226628000.0,222941000.0,178256000.0,145069000.0
16,10,Goodwill,2022831000.0,3026349000.0,3048778000.0,3079628000.0,3009826000.0
17,10,Intangible assets,217904000.0,440192000.0,353419000.0,336922000.0,332920000.0
18,10,Deferred income taxes,,170649000.0,213767000.0,413563000.0,368700000.0
19,10,Prepaid pension benefit,,77710000.0,119548000.0,,
20,10,Other long-term assets,419773000.0,163263000.0,163259000.0,167510000.0,178253000.0
21,10,Total non-current assets,3234586000.0,4561588000.0,4502950000.0,4495552000.0,4384679000.0
22,0,Total assets,7274144000.0,8453659000.0,7785926000.0,7360022000.0,7380859000.0
23,23,Liabilities and stockholders' equity,7274144000.0,8453659000.0,7785926000.0,7360022000.0,7380859000.0
24,23,Liabilities,3061047000.0,3984404000.0,3494181000.0,3094746000.0,2952507000.0
25,24,Current liabilities,1887619000.0,2349846000.0,1981166000.0,1782686000.0,1926227000.0
26,25,Short-term debt,22783000.0,36732000.0,13364000.0,2421000.0,3071000.0
27,25,Accounts payable,457893000.0,622875000.0,566866000.0,522427000.0,683605000.0
28,25,Taxes payable,32030000.0,0.0,,37029000.0,32163000.0
29,25,Accrued liabilities,972235000.0,1279556000.0,997945000.0,832290000.0,828751000.0
30,25,Other current liabilities,402678000.0,410683000.0,402991000.0,388519000.0,378637000.0
31,25,Total current liabilities,1887619000.0,2349846000.0,1981166000.0,1782686000.0,1926227000.0
32,24,Non-current liabilities,1173428000.0,1634558000.0,1513015000.0,1312060000.0,1026280000.0
33,32,Long-term debt,415086000.0,764075000.0,584434000.0,385330000.0,235000000.0
34,32,Deferred taxes liabilities,,,,,177765000.0
35,32,Pensions and other benefits,,,,,254483000.0
36,32,Minority interest,35238000.0,36405000.0,64713000.0,64906000.0,58999000.0
37,32,Other long-term liabilities,723104000.0,834078000.0,863868000.0,861824000.0,300033000.0
38,32,Total non-current liabilities,1173428000.0,1634558000.0,1513015000.0,1312060000.0,1026280000.0
39,24,Total liabilities,3061047000.0,3984404000.0,3494181000.0,3094746000.0,2952507000.0
40,23,Stockholders' equity,4213097000.0,4469255000.0,4291745000.0,4265276000.0,4428352000.0
41,40,Common stock,131639000.0,131753000.0,123153000.0,120951000.0,120386000.0
42,40,Additional paid-in capital,1084624000.0,1173858000.0,1137144000.0,1168272000.0,1239782000.0
43,40,Retained earnings,3300961000.0,3527193000.0,3496212000.0,3586647000.0,3721698000.0
44,40,Accumulated other comprehensive income,-304127000.0,-363549000.0,-464764000.0,-610594000.0,-653514000.0
45,40,Total stockholders' equity,4213097000.0,4469255000.0,4291745000.0,4265276000.0,4428352000.0
46,23,Total liabilities and stockholders' equity,7274144000.0,8453659000.0,7785926000.0,7360022000.0,7380859000.0
