,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,9868000000.0,8322000000.0,7292000000.0,7729000000.0,6711000000.0,7202000000.0
1,1,Cost of revenue,4594000000.0,5186000000.0,4457000000.0,4312000000.0,3772000000.0,4021000000.0
2,2,Gross profit,5274000000.0,3136000000.0,2835000000.0,3417000000.0,2939000000.0,3181000000.0
3,3,Costs and expenses,2160000000.0,6721000000.0,2329000000.0,2451000000.0,3153000000.0,3262000000.0
4,3,Research and development,443000000.0,306000000.0,208000000.0,171000000.0,134000000.0,128000000.0
5,3,"Sales, General and administrative",300000000.0,262000000.0,258000000.0,513000000.0,233000000.0,226000000.0
6,3,Depreciation and amortization,1032000000.0,1362000000.0,1229000000.0,1239000000.0,1220000000.0,1256000000.0
7,3,"Restructuring, merger and acquisition",,67000000.0,40000000.0,34000000.0,,
8,3,Interest expense,249000000.0,303000000.0,361000000.0,325000000.0,273000000.0,
9,3,Other operating expenses,136000000.0,4421000000.0,233000000.0,169000000.0,1293000000.0,1652000000.0
10,3,Total costs and expenses,2160000000.0,6721000000.0,2329000000.0,2451000000.0,3153000000.0,3262000000.0
11,11,Income before income taxes,3114000000.0,-3585000000.0,506000000.0,966000000.0,-214000000.0,-81000000.0
12,12,Provision for income taxes,869000000.0,-813000000.0,133000000.0,644000000.0,563000000.0,357000000.0
13,13,Other income,-51000000.0,-5000000.0,-4000000.0,-45000000.0,-13000000.0,-9000000.0
14,14,Net income from continuing operations,2194000000.0,-2777000000.0,369000000.0,277000000.0,-790000000.0,-447000000.0
15,15,Net income from discontinuing ops,-76000000.0,61000000.0,-40000000.0,27000000.0,-133000000.0,47000000.0
16,16,Other,-309000000.0,254000000.0,179000000.0,-84000000.0,296000000.0,485000000.0
17,17,Net income,1809000000.0,-2462000000.0,508000000.0,220000000.0,-627000000.0,85000000.0
18,18,Net income available to common shareholders,1809000000.0,-2462000000.0,508000000.0,220000000.0,-627000000.0,85000000.0
19,19,Earnings per share,,,,,,
20,20,Basic,3.65,-4.94,1.02,0.43,-1.18,0.15
21,21,Diluted,3.63,-4.94,1.02,0.43,-1.18,0.15
22,22,Weighted average shares outstanding,,,,,,
23,23,Basic,496000000.0,498000000.0,499000000.0,516000000.0,530000000.0,532250000.0
24,24,Diluted,499000000.0,498000000.0,499000000.0,516000000.0,532000000.0,533500000.0
25,25,EBITDA,4395000000.0,-1920000000.0,2096000000.0,2530000000.0,1279000000.0,1492000000.0
