,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,11838700000.0,13253400000.0,14280500000.0,13545100000.0,13152800000.0,13539700000.0
1,1,Cost of revenue,6483500000.0,7240100000.0,7679100000.0,7223500000.0,6898900000.0,7199500000.0
2,2,Gross profit,5355200000.0,6013300000.0,6601400000.0,6321600000.0,6253900000.0,6340200000.0
3,3,Operating expenses,4065900000.0,4452700000.0,4646400000.0,4760300000.0,4338900000.0,4391200000.0
4,3,"Sales, General and administrative",3920200000.0,4281400000.0,4577600000.0,4345500000.0,4299400000.0,4339500000.0
5,3,Other operating expenses,145700000.0,171300000.0,68800000.0,414800000.0,39500000.0,51700000.0
6,3,Total operating expenses,4065900000.0,4452700000.0,4646400000.0,4760300000.0,4338900000.0,4391200000.0
7,7,Operating income,1289300000.0,1560600000.0,1955000000.0,1561300000.0,1915000000.0,1949000000.0
8,8,Interest Expense,285600000.0,272800000.0,268000000.0,253700000.0,285400000.0,267000000.0
9,9,Other income (expense),8900000.0,10500000.0,11400000.0,10100000.0,20800000.0,21500000.0
10,10,Income before taxes,1012600000.0,1298300000.0,1698400000.0,1317700000.0,1650400000.0,1703500000.0
11,11,Provision for income taxes,311300000.0,324700000.0,476200000.0,300500000.0,403300000.0,380800000.0
12,12,Net income from continuing operations,701300000.0,973600000.0,1222200000.0,1017200000.0,1247100000.0,1322700000.0
13,13,Other,2300000.0,-5800000.0,-19400000.0,-15100000.0,-17500000.0,-13900000.0
14,14,Net income,703600000.0,967800000.0,1202800000.0,1002100000.0,1229600000.0,1308800000.0
15,15,Net income available to common shareholders,703600000.0,967800000.0,1202800000.0,1002100000.0,1229600000.0,1308800000.0
16,16,Earnings per share,,,,,,
17,17,Basic,2.41,3.23,4.01,3.38,4.2,4.5
18,18,Diluted,2.35,3.16,3.93,3.32,4.14,4.43
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,292500000.0,299900000.0,300100000.0,296400000.0,292500000.0,290250000.0
21,21,Diluted,298900000.0,305900000.0,305900000.0,301400000.0,296700000.0,294525000.0
22,22,EBITDA,1766400000.0,2085300000.0,2838400000.0,2130900000.0,2786500000.0,2848600000.0
