,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,469162000000.0,476294000000.0,485651000000.0,482130000000.0,485873000000.0,495012000000.0
1,1,Cost of revenue,352488000000.0,358069000000.0,365086000000.0,360984000000.0,361256000000.0,368499000000.0
2,2,Gross profit,116674000000.0,118225000000.0,120565000000.0,121146000000.0,124617000000.0,126513000000.0
3,3,Operating expenses,88873000000.0,91353000000.0,93418000000.0,97041000000.0,101853000000.0,104338000000.0
4,3,"Sales, General and administrative",88873000000.0,91353000000.0,93418000000.0,97041000000.0,101853000000.0,104338000000.0
5,3,Total operating expenses,88873000000.0,91353000000.0,93418000000.0,97041000000.0,101853000000.0,104338000000.0
6,6,Operating income,27801000000.0,26872000000.0,27147000000.0,24105000000.0,22764000000.0,22175000000.0
7,7,Interest Expense,2251000000.0,2335000000.0,2461000000.0,2548000000.0,2367000000.0,2379000000.0
8,8,Other income (expense),187000000.0,119000000.0,113000000.0,81000000.0,100000000.0,-1987000000.0
9,9,Income before income taxes,25737000000.0,24656000000.0,24799000000.0,21638000000.0,20497000000.0,17809000000.0
10,10,Provision for income taxes,7981000000.0,8105000000.0,7985000000.0,6558000000.0,6204000000.0,5663000000.0
11,11,Minority interest,757000000.0,673000000.0,736000000.0,386000000.0,650000000.0,702000000.0
12,12,Other income,757000000.0,673000000.0,736000000.0,386000000.0,650000000.0,702000000.0
13,13,Net income from continuing operations,17756000000.0,16551000000.0,16814000000.0,15080000000.0,14293000000.0,12146000000.0
14,14,Net income from discontinuing ops,0.0,144000000.0,285000000.0,,0.0,
15,15,Other,-757000000.0,-673000000.0,-736000000.0,-386000000.0,-650000000.0,-702000000.0
16,16,Net income,16999000000.0,16022000000.0,16363000000.0,14694000000.0,13643000000.0,11444000000.0
17,17,Net income available to common shareholders,16999000000.0,16022000000.0,16363000000.0,14694000000.0,13643000000.0,11444000000.0
18,18,Earnings per share,,,,,,
19,19,Basic,5.04,4.9,5.07,4.58,4.4,3.79
20,20,Diluted,5.02,4.88,5.05,4.57,4.38,3.76
21,21,Weighted average shares outstanding,,,,,,
22,22,Basic,3374000000.0,3269000000.0,3230000000.0,3207000000.0,3101000000.0,3021500000.0
23,23,Diluted,3389000000.0,3283000000.0,3243000000.0,3217000000.0,3112000000.0,3034750000.0
24,24,EBITDA,36489000000.0,35861000000.0,36433000000.0,33640000000.0,32944000000.0,30721000000.0
