,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,1534320000.0,1595703000.0,1746726000.0,2068010000.0,1995200000.0,2081000000.0
1,1,Cost of revenue,607174000.0,622523000.0,716598000.0,803274000.0,714400000.0,768100000.0
2,2,Gross profit,927146000.0,973180000.0,1030128000.0,1264736000.0,1280800000.0,1312900000.0
3,3,Operating expenses,335558000.0,358913000.0,369682000.0,528174000.0,513200000.0,536300000.0
4,3,"Sales, General and administrative",231359000.0,228982000.0,227306000.0,312690000.0,301600000.0,312800000.0
5,3,Other operating expenses,104199000.0,129931000.0,142376000.0,215484000.0,211600000.0,223500000.0
6,3,Total operating expenses,335558000.0,358913000.0,369682000.0,528174000.0,513200000.0,536300000.0
7,7,Operating income,591588000.0,614267000.0,660446000.0,736562000.0,767600000.0,776600000.0
8,8,Interest Expense,72508000.0,76136000.0,69984000.0,121316000.0,120000000.0,115600000.0
9,9,Other income (expense),128000.0,609000.0,158000.0,102190000.0,6100000.0,11000000.0
10,10,Income before taxes,519208000.0,538740000.0,590620000.0,717436000.0,653700000.0,672000000.0
11,11,Provision for income taxes,190066000.0,196426000.0,219755000.0,209859000.0,202200000.0,214000000.0
12,12,Net income from continuing operations,329142000.0,342314000.0,370865000.0,507577000.0,451500000.0,458000000.0
13,13,Net income from discontinuing ops,,6066000.0,29177000.0,,139700000.0,1800000.0
14,14,Net income,329142000.0,348380000.0,400042000.0,507577000.0,591200000.0,459800000.0
15,15,Net income available to common shareholders,329142000.0,348380000.0,400042000.0,507577000.0,591200000.0,459800000.0
16,16,Earnings per share,,,,,,
17,17,Basic,1.98,2.07,2.41,3.07,3.51,2.77
18,18,Diluted,1.92,2.02,2.37,3.01,3.45,2.72
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,165890258.0,168031412.0,165823803.0,165090380.0,168248304.0,165827955.0
21,21,Diluted,171709518.0,172276360.0,169132423.0,168451343.0,171171572.0,169155734.0
22,22,EBITDA,695915000.0,749454000.0,804087000.0,1054236000.0,998300000.0,1011200000.0
