,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,25218000000.0,24661000000.0,23979000000.0,23526000000.0,24508000000.0,25566000000.0
1,1,Cost of revenue,19638000000.0,19282000000.0,18378000000.0,17884000000.0,18731000000.0,19548000000.0
2,2,Gross profit,5580000000.0,5379000000.0,5601000000.0,5642000000.0,5777000000.0,6018000000.0
3,3,Operating expenses,2450000000.0,2256000000.0,2405000000.0,2566000000.0,2584000000.0,2655000000.0
4,3,"Sales, General and administrative",2450000000.0,2256000000.0,2405000000.0,2566000000.0,2584000000.0,2655000000.0
5,3,Total operating expenses,2450000000.0,2256000000.0,2405000000.0,2566000000.0,2584000000.0,2655000000.0
6,6,Operating income,3130000000.0,3123000000.0,3196000000.0,3076000000.0,3193000000.0,3363000000.0
7,7,Interest Expense,212000000.0,257000000.0,282000000.0,301000000.0,301000000.0,301000000.0
8,8,Other income (expense),47000000.0,-3000000.0,23000000.0,15000000.0,31000000.0,51000000.0
9,9,Income before taxes,2965000000.0,2863000000.0,2937000000.0,2790000000.0,2923000000.0,3113000000.0
10,10,Provision for income taxes,987000000.0,911000000.0,868000000.0,800000000.0,723000000.0,751000000.0
11,11,Net income from continuing operations,1978000000.0,1952000000.0,2069000000.0,1990000000.0,2200000000.0,2362000000.0
12,12,Net income,1978000000.0,1952000000.0,2069000000.0,1990000000.0,2200000000.0,2362000000.0
13,13,Net income available to common shareholders,1978000000.0,1952000000.0,2069000000.0,1990000000.0,2200000000.0,2362000000.0
14,14,Earnings per share,,,,,,
15,15,Basic,7.96,8.5,9.91,10.51,12.3,13.51
16,16,Diluted,7.81,8.35,9.75,10.39,12.19,13.42
17,17,Weighted average shares outstanding,,,,,,
18,18,Basic,248600000.0,229600000.0,208800000.0,189400000.0,178900000.0,174925000.0
19,19,Diluted,253400000.0,233900000.0,212100000.0,191600000.0,180500000.0,176075000.0
20,20,EBITDA,3687000000.0,3615000000.0,3681000000.0,3558000000.0,3680000000.0,3870000000.0
