,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,2023300000.0,2093500000.0,2118300000.0,2068100000.0,2238000000.0,2354800000.0
1,1,Cost of revenue,1197700000.0,1233900000.0,1264600000.0,1199000000.0,1252700000.0,1320900000.0
2,2,Gross profit,825600000.0,859600000.0,853700000.0,869100000.0,985300000.0,1033900000.0
3,3,Operating expenses,454300000.0,623800000.0,527400000.0,510500000.0,559800000.0,577700000.0
4,3,"Sales, General and administrative",454300000.0,486200000.0,527400000.0,510500000.0,559800000.0,577700000.0
5,3,Other operating expenses,0.0,137600000.0,0.0,0.0,0.0,0.0
6,3,Total operating expenses,454300000.0,623800000.0,527400000.0,510500000.0,559800000.0,577700000.0
7,7,Operating income,371300000.0,235800000.0,326300000.0,358600000.0,425500000.0,456200000.0
8,8,Interest Expense,1500000.0,10200000.0,53800000.0,52900000.0,64300000.0,65600000.0
9,9,Other income (expense),-3100000.0,-7100000.0,-4600000.0,-96400000.0,-66200000.0,9400000.0
10,10,Income before taxes,366700000.0,218500000.0,267900000.0,209300000.0,295000000.0,400000000.0
11,11,Provision for income taxes,136700000.0,174200000.0,84200000.0,54600000.0,63800000.0,60400000.0
12,12,Net income from continuing operations,230000000.0,44300000.0,183700000.0,154700000.0,231200000.0,339600000.0
13,13,Net income from discontinuing ops,-4200000.0,-800000.0,-11100000.0,-400000.0,0.0,
14,14,Other,-5700000.0,-12500000.0,2600000.0,-400000.0,-2100000.0,-1100000.0
15,15,Net income,220100000.0,31000000.0,175200000.0,153900000.0,229100000.0,338500000.0
16,16,Net income available to common shareholders,220100000.0,31000000.0,175200000.0,153900000.0,229100000.0,338500000.0
17,17,Earnings per share,,,,,,
18,18,Basic,2.29,0.32,1.82,1.6,2.39,3.55
19,19,Diluted,2.29,0.32,1.8,1.59,2.36,3.52
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,96000000.0,96000000.0,96100000.0,95900000.0,95800000.0,95275000.0
22,22,Diluted,96000000.0,96100000.0,97200000.0,96900000.0,96900000.0,96300000.0
23,23,EBITDA,412000000.0,274800000.0,370500000.0,315400000.0,426200000.0,531700000.0
