,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,4416146000.0,7479700000.0,7039000000.0,6449000000.0,4890000000.0,4863700000.0
1,1,Cost of revenue,3146554000.0,5006800000.0,4576000000.0,4263200000.0,3095900000.0,3062800000.0
2,2,Gross profit,1269592000.0,2472900000.0,2463000000.0,2185800000.0,1794100000.0,1800900000.0
3,3,Operating expenses,1312711000.0,1698900000.0,1611100000.0,2008600000.0,1093400000.0,1095700000.0
4,3,Research and development,93557000.0,125800000.0,117300000.0,119600000.0,114100000.0,114300000.0
5,3,"Sales, General and administrative",1158436000.0,1562100000.0,1493800000.0,1334300000.0,979300000.0,981400000.0
6,3,Other operating expenses,60718000.0,11000000.0,0.0,554700000.0,0.0,0.0
7,3,Total operating expenses,1312711000.0,1698900000.0,1611100000.0,2008600000.0,1093400000.0,1095700000.0
8,8,Operating income,-43119000.0,774000000.0,851900000.0,177200000.0,700700000.0,705200000.0
9,9,Interest Expense,70537000.0,76700000.0,72300000.0,108700000.0,148400000.0,
10,10,Other income (expense),-70309000.0,29100000.0,4700000.0,5600000.0,8700000.0,-215000000.0
11,11,Income before taxes,-183965000.0,726400000.0,784300000.0,74100000.0,561000000.0,490200000.0
12,12,Provision for income taxes,-79353000.0,183800000.0,177300000.0,139100000.0,109400000.0,104500000.0
13,13,Net income from continuing operations,-104612000.0,542600000.0,607000000.0,-65000000.0,451600000.0,385700000.0
14,14,Net income from discontinuing ops,0.0,,-392100000.0,-11400000.0,70600000.0,222200000.0
15,15,Other,-2574000.0,-5800000.0,0.0,0.0,0.0,0.0
16,16,Net income,-107186000.0,536800000.0,214900000.0,-76400000.0,522200000.0,607900000.0
17,17,Net income available to common shareholders,-107186000.0,536800000.0,214900000.0,-76400000.0,522200000.0,607900000.0
18,18,Earnings per share,,,,,,
19,19,Basic,-0.84,2.67,1.13,-0.42,2.88,3.34
20,20,Diluted,-0.84,2.62,1.11,-0.42,2.85,3.31
21,21,Weighted average shares outstanding,,,,,,
22,22,Basic,127368000.0,201100000.0,190600000.0,180300000.0,181300000.0,181750000.0
23,23,Diluted,127368000.0,204600000.0,193700000.0,182600000.0,183100000.0,183625000.0
24,24,EBITDA,50364000.0,1089200000.0,1109300000.0,443700000.0,890400000.0,895100000.0
