,parent_index,title,2012,2013,2014,2015,2016
0,0,Assets,18492900000.0,17658100000.0,17298500000.0,16738800000.0,17397400000.0
1,0,Current assets,4942700000.0,5716700000.0,5707900000.0,4609400000.0,5579300000.0
2,1,Cash,882100000.0,1937200000.0,1705200000.0,736800000.0,1714700000.0
3,2,Cash and cash equivalents,882100000.0,1937200000.0,1705200000.0,736800000.0,1714700000.0
4,2,Total cash,882100000.0,1937200000.0,1705200000.0,736800000.0,1714700000.0
5,1,Receivables,2157500000.0,2071500000.0,2119000000.0,2150600000.0,2223000000.0
6,1,Inventories,1308800000.0,1166100000.0,1358900000.0,1410700000.0,1385800000.0
7,1,Deferred income taxes,309600000.0,359500000.0,299800000.0,58600000.0,
8,1,Other current assets,284700000.0,182400000.0,225000000.0,252700000.0,255800000.0
9,1,Total current assets,4942700000.0,5716700000.0,5707900000.0,4609400000.0,5579300000.0
10,0,Non-current assets,13550200000.0,11941400000.0,11590600000.0,12129400000.0,11818100000.0
11,10,"Property, plant and equipment",1652600000.0,1468400000.0,1477000000.0,1575100000.0,1511000000.0
12,11,"Gross property, plant and equipment",3314200000.0,2842300000.0,3004200000.0,3233800000.0,3367700000.0
13,11,Accumulated Depreciation,-1661600000.0,-1373900000.0,-1527200000.0,-1658700000.0,-1856700000.0
14,11,"Net property, plant and equipment",1652600000.0,1468400000.0,1477000000.0,1575100000.0,1511000000.0
15,10,Goodwill,6138900000.0,5540600000.0,5389800000.0,5730200000.0,5658400000.0
16,10,Intangible assets,4200900000.0,3922000000.0,3783900000.0,3926100000.0,3785100000.0
17,10,Other long-term assets,1557800000.0,1010400000.0,939900000.0,898000000.0,863600000.0
18,10,Total non-current assets,13550200000.0,11941400000.0,11590600000.0,12129400000.0,11818100000.0
19,0,Total assets,18492900000.0,17658100000.0,17298500000.0,16738800000.0,17397400000.0
20,20,Liabilities and stockholders' equity,18492900000.0,17658100000.0,17298500000.0,16738800000.0,17397400000.0
21,20,Liabilities,11345100000.0,10589200000.0,11311100000.0,10922100000.0,10753600000.0
22,21,Current liabilities,4161300000.0,3408600000.0,3666100000.0,3648400000.0,3590300000.0
23,22,Short-term debt,963700000.0,367700000.0,482700000.0,504200000.0,360800000.0
24,22,Accounts payable,1230200000.0,1163000000.0,1290000000.0,1249300000.0,1334000000.0
25,22,Taxes payable,,61400000.0,,,
26,22,Accrued liabilities,1967400000.0,1816500000.0,1893400000.0,1894900000.0,1895500000.0
27,22,Total current liabilities,4161300000.0,3408600000.0,3666100000.0,3648400000.0,3590300000.0
28,21,Non-current liabilities,7183800000.0,7180600000.0,7645000000.0,7273700000.0,7163300000.0
29,28,Long-term debt,2269300000.0,3153500000.0,3741700000.0,3734800000.0,3709400000.0
30,28,Deferred taxes liabilities,1592800000.0,1335800000.0,1174300000.0,896100000.0,884900000.0
31,28,Pensions and other benefits,1823200000.0,1287800000.0,1438000000.0,1409900000.0,1356500000.0
32,28,Minority interest,81500000.0,62400000.0,58000000.0,62500000.0,74500000.0
33,28,Other long-term liabilities,1417000000.0,1341100000.0,1233000000.0,1170400000.0,1138000000.0
34,28,Total non-current liabilities,7183800000.0,7180600000.0,7645000000.0,7273700000.0,7163300000.0
35,21,Total liabilities,11345100000.0,10589200000.0,11311100000.0,10922100000.0,10753600000.0
36,20,Stockholders' equity,7147800000.0,7068900000.0,5987400000.0,5816700000.0,6643800000.0
37,36,Common stock,295600000.0,282700000.0,266300000.0,269000000.0,271700000.0
38,36,Additional paid-in capital,1014500000.0,158400000.0,97100000.0,223300000.0,346500000.0
39,36,Retained earnings,6358700000.0,6794500000.0,6540800000.0,6897900000.0,8018800000.0
40,36,Treasury stock,,,-202500000.0,-452600000.0,-702700000.0
41,36,Accumulated other comprehensive income,-521000000.0,-166700000.0,-714300000.0,-1120900000.0,-1290500000.0
42,36,Total stockholders' equity,7147800000.0,7068900000.0,5987400000.0,5816700000.0,6643800000.0
43,20,Total liabilities and stockholders' equity,18492900000.0,17658100000.0,17298500000.0,16738800000.0,17397400000.0
