,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,2843877000.0,3665308000.0,5852600000.0,5741700000.0,5779000000.0,6237200000.0
1,1,Cost of revenue,2204248000.0,2806121000.0,4623100000.0,4533700000.0,4503300000.0,4809600000.0
2,2,Gross profit,639629000.0,859187000.0,1229500000.0,1208000000.0,1275700000.0,1427600000.0
3,3,Operating expenses,196170000.0,385580000.0,526800000.0,458000000.0,495400000.0,555500000.0
4,3,"Sales, General and administrative",279881000.0,326602000.0,487100000.0,451300000.0,472000000.0,514900000.0
5,3,"Restructuring, merger and acquisition",,,27300000.0,5800000.0,600000.0,23300000.0
6,3,Other operating expenses,-83711000.0,58978000.0,12400000.0,900000.0,22800000.0,17300000.0
7,3,Total operating expenses,196170000.0,385580000.0,526800000.0,458000000.0,495400000.0,555500000.0
8,8,Operating income,443459000.0,473607000.0,702700000.0,750000000.0,780300000.0,872100000.0
9,9,Interest Expense,62900000.0,,,,,
10,10,Other income (expense),0.0,-58275000.0,-88400000.0,-85500000.0,-91800000.0,-98900000.0
11,11,Income before taxes,380559000.0,415332000.0,614300000.0,664500000.0,688500000.0,773200000.0
12,12,Provision for income taxes,216739000.0,-20951000.0,221700000.0,227700000.0,238900000.0,262800000.0
13,13,Net income from continuing operations,163820000.0,436283000.0,392600000.0,436800000.0,449600000.0,510400000.0
14,14,Net income,163820000.0,436283000.0,392600000.0,436800000.0,449600000.0,510400000.0
15,15,Preferred dividend,0.0,0.0,5700000.0,5200000.0,4400000.0,4400000.0
16,16,Net income available to common shareholders,163820000.0,436283000.0,386900000.0,431600000.0,445200000.0,506000000.0
17,17,Earnings per share,,,,,,
18,18,Basic,1.7,4.52,3.99,4.47,4.76,5.41
19,19,Diluted,1.68,4.47,3.99,4.47,4.75,5.4
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,96384000.0,96579000.0,97000000.0,96600000.0,93500000.0,93425000.0
22,22,Diluted,97497000.0,97547000.0,97100000.0,96700000.0,93700000.0,93700000.0
23,23,EBITDA,614739000.0,691525000.0,1093500000.0,1114300000.0,1138300000.0,1249500000.0
