,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,14190000000.0,15259000000.0,16671000000.0,9968000000.0,10163000000.0,10432000000.0
1,1,Cost of revenue,6889000000.0,7664000000.0,8514000000.0,5822000000.0,6053000000.0,6030000000.0
2,2,Gross profit,7301000000.0,7595000000.0,8157000000.0,4146000000.0,4110000000.0,4402000000.0
3,3,Operating expenses,4480000000.0,4927000000.0,5450000000.0,3697000000.0,3386000000.0,3145000000.0
4,3,Research and development,1156000000.0,1246000000.0,1421000000.0,603000000.0,647000000.0,592000000.0
5,3,"Sales, General and administrative",3324000000.0,3681000000.0,4029000000.0,3094000000.0,2739000000.0,2553000000.0
6,3,Total operating expenses,4480000000.0,4927000000.0,5450000000.0,3697000000.0,3386000000.0,3145000000.0
7,7,Operating income,2821000000.0,2668000000.0,2707000000.0,449000000.0,724000000.0,1257000000.0
8,8,Interest Expense,113000000.0,155000000.0,167000000.0,146000000.0,89000000.0,82000000.0
9,9,Other income (expense),181000000.0,36000000.0,-101000000.0,125000000.0,4319000000.0,28000000.0
10,10,Income before taxes,2889000000.0,2549000000.0,2439000000.0,428000000.0,4954000000.0,1203000000.0
11,11,Provision for income taxes,563000000.0,537000000.0,493000000.0,35000000.0,-12000000.0,178000000.0
12,12,Net income from continuing operations,2326000000.0,2012000000.0,1946000000.0,393000000.0,4966000000.0,1025000000.0
13,13,Net income from discontinuing ops,,,551000000.0,575000000.0,-1000000.0,6000000.0
14,14,Net income,2326000000.0,2012000000.0,2497000000.0,968000000.0,4965000000.0,1031000000.0
15,15,Net income available to common shareholders,2326000000.0,2012000000.0,2497000000.0,968000000.0,4965000000.0,1031000000.0
16,16,Earnings per share,,,,,,
17,17,Basic,4.22,3.7,4.61,1.78,9.09,1.91
18,18,Diluted,4.18,3.66,4.56,1.76,9.01,1.88
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,551000000.0,543000000.0,542000000.0,545000000.0,546000000.0,543000000.0
21,21,Diluted,556000000.0,549000000.0,547000000.0,549000000.0,551000000.0,552500000.0
22,22,EBITDA,3714000000.0,3527000000.0,3611000000.0,1333000000.0,5843000000.0,2048000000.0
