,parent_index,title,2012,2013,2014,2015,2016
0,0,Assets,836781000000.0,885296000000.0,902337000000.0,877933000000.0,898764000000.0
1,0,Fixed maturity securities,374266000000.0,350187000000.0,365425000000.0,351402000000.0,350889000000.0
2,0,Equity securities,2891000000.0,3402000000.0,3631000000.0,3321000000.0,3194000000.0
3,0,Trading securities,,17423000000.0,16689000000.0,,
4,0,"Loans, total",68890000000.0,69470000000.0,71736000000.0,78360000000.0,85573000000.0
5,0,Short-term investments,16906000000.0,13955000000.0,8621000000.0,9299000000.0,7810000000.0
6,0,Cash and cash equivalents,15738000000.0,7585000000.0,10808000000.0,12752000000.0,17877000000.0
7,0,Accrued investment income,4374000000.0,4255000000.0,4120000000.0,3988000000.0,3988000000.0
8,0,Premiums and other receivables,21634000000.0,21859000000.0,22244000000.0,22702000000.0,26081000000.0
9,0,Deferred policy acquisition costs,24761000000.0,26706000000.0,24442000000.0,24130000000.0,24798000000.0
10,0,Goodwill,9953000000.0,10542000000.0,9872000000.0,9477000000.0,9220000000.0
11,0,Separate account assets,235393000000.0,317201000000.0,316994000000.0,301598000000.0,308620000000.0
12,0,Other assets,61975000000.0,42711000000.0,47755000000.0,60904000000.0,60714000000.0
13,0,Total assets,836781000000.0,885296000000.0,902337000000.0,877933000000.0,898764000000.0
14,14,Liabilities and stockholders' equity,836781000000.0,885296000000.0,902337000000.0,877933000000.0,898764000000.0
15,14,Liabilities,772328000000.0,823743000000.0,830284000000.0,809984000000.0,831455000000.0
16,15,Future policy benefits,192351000000.0,203156000000.0,204008000000.0,191879000000.0,214357000000.0
17,15,Policyholder funds,225821000000.0,212885000000.0,209294000000.0,216977000000.0,210235000000.0
18,15,Short-term debt,100000000.0,175000000.0,100000000.0,100000000.0,242000000.0
19,15,Long-term debt,22254000000.0,21846000000.0,19479000000.0,21217000000.0,19671000000.0
20,15,Deferred income taxes,0.0,0.0,0.0,10592000000.0,9367000000.0
21,15,Taxes payable,401000000.0,186000000.0,184000000.0,,
22,15,Separate account liabilities,235393000000.0,317201000000.0,316994000000.0,301598000000.0,308620000000.0
23,15,Other liabilities,96008000000.0,68294000000.0,80225000000.0,67621000000.0,68963000000.0
24,15,Total liabilities,772328000000.0,823743000000.0,830284000000.0,809984000000.0,831455000000.0
25,14,Stockholders' equity,64453000000.0,61553000000.0,72053000000.0,67949000000.0,67309000000.0
26,25,Preferred stock,1000000.0,1000000.0,1000000.0,,0.0
27,25,Common stock,11000000.0,11000000.0,12000000.0,12000000.0,12000000.0
28,25,Additional paid-in capital,28011000000.0,29277000000.0,30543000000.0,30749000000.0,30944000000.0
29,25,Retained earnings,25205000000.0,27332000000.0,32020000000.0,35519000000.0,34480000000.0
30,25,Treasury stock,-172000000.0,-172000000.0,-1172000000.0,-3102000000.0,-3474000000.0
31,25,Accumulated other comprehensive income,11397000000.0,5104000000.0,10649000000.0,4771000000.0,5347000000.0
32,25,Total stockholders' equity,64453000000.0,61553000000.0,72053000000.0,67949000000.0,67309000000.0
33,14,Total liabilities and stockholders' equity,836781000000.0,885296000000.0,902337000000.0,877933000000.0,898764000000.0
