,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,17265000000.0,18676000000.0,20063000000.0,21662000000.0,22991000000.0,23012000000.0
1,1,Cost of revenue,2918000000.0,3346000000.0,4422000000.0,4227000000.0,4162000000.0,4077000000.0
2,2,Gross profit,14347000000.0,15330000000.0,15641000000.0,17435000000.0,18829000000.0,18935000000.0
3,3,Operating expenses,8770000000.0,9463000000.0,9450000000.0,8965000000.0,9035000000.0,8722000000.0
4,3,Research and development,3380000000.0,4083000000.0,4297000000.0,4070000000.0,3840000000.0,3597000000.0
5,3,"Sales, General and administrative",4801000000.0,5184000000.0,4699000000.0,4846000000.0,5062000000.0,4766000000.0
6,3,Other operating expenses,589000000.0,196000000.0,454000000.0,49000000.0,133000000.0,359000000.0
7,3,Total operating expenses,8770000000.0,9463000000.0,9450000000.0,8965000000.0,9035000000.0,8722000000.0
8,8,Operating income,5577000000.0,5867000000.0,6191000000.0,8470000000.0,9794000000.0,10213000000.0
9,9,Interest Expense,1053000000.0,,,1095000000.0,,
10,10,Other income (expense),485000000.0,-602000000.0,-606000000.0,603000000.0,-631000000.0,-547000000.0
11,11,Income before taxes,5009000000.0,5265000000.0,5585000000.0,7978000000.0,9163000000.0,9666000000.0
12,12,Provision for income taxes,664000000.0,184000000.0,427000000.0,1039000000.0,1441000000.0,1488000000.0
13,13,Net income from continuing operations,4345000000.0,5081000000.0,5158000000.0,6939000000.0,7722000000.0,8178000000.0
14,14,Net income,4345000000.0,5081000000.0,5158000000.0,6939000000.0,7722000000.0,8178000000.0
15,15,Net income available to common shareholders,4345000000.0,5081000000.0,5158000000.0,6939000000.0,7722000000.0,8178000000.0
16,16,Earnings per share,,,,,,
17,17,Basic,5.61,6.75,6.8,9.15,10.32,11.14
18,18,Diluted,5.52,6.64,6.7,9.06,10.24,11.07
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,775000000.0,753000000.0,759000000.0,758000000.0,748000000.0,733750000.0
21,21,Diluted,787000000.0,765000000.0,770000000.0,766000000.0,754000000.0,739000000.0
22,22,EBITDA,7150000000.0,7153000000.0,8283000000.0,11181000000.0,11899000000.0,12278000000.0
