,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,9647000000.0,10557000000.0,11035000000.0,10231000000.0,10183000000.0,11113000000.0
1,1,Cost of revenue,3690000000.0,4191000000.0,4754000000.0,3753000000.0,3854000000.0,3830000000.0
2,2,Gross profit,5957000000.0,6366000000.0,6281000000.0,6478000000.0,6329000000.0,7283000000.0
3,3,Operating expenses,4398000000.0,4482000000.0,4499000000.0,4568000000.0,4708000000.0,4952000000.0
4,3,Operation and maintenance,2923000000.0,2995000000.0,2935000000.0,2895000000.0,2970000000.0,3068000000.0
5,3,Depreciation and amortization,1090000000.0,1113000000.0,1156000000.0,1250000000.0,1312000000.0,1448000000.0
6,3,Other operating expenses,385000000.0,374000000.0,408000000.0,423000000.0,426000000.0,436000000.0
7,3,Total operating expenses,4398000000.0,4482000000.0,4499000000.0,4568000000.0,4708000000.0,4952000000.0
8,8,Operating income,1559000000.0,1884000000.0,1782000000.0,1910000000.0,1621000000.0,2331000000.0
9,9,Interest Expense,493000000.0,559000000.0,554000000.0,561000000.0,553000000.0,625000000.0
10,10,Other income (expense),-123000000.0,105000000.0,296000000.0,355000000.0,762000000.0,-16000000.0
11,11,Income before income taxes,943000000.0,1430000000.0,1524000000.0,1704000000.0,1830000000.0,1690000000.0
12,12,Provision for income taxes,59000000.0,366000000.0,300000000.0,341000000.0,389000000.0,483000000.0
13,13,Other income,36000000.0,24000000.0,38000000.0,85000000.0,78000000.0,4000000.0
14,14,Net income from continuing operations,920000000.0,1088000000.0,1262000000.0,1448000000.0,1519000000.0,1211000000.0
15,15,Other,-61000000.0,-87000000.0,-101000000.0,-99000000.0,-149000000.0,-75000000.0
16,16,Net income,859000000.0,1001000000.0,1161000000.0,1349000000.0,1370000000.0,1136000000.0
17,17,Net income available to common shareholders,859000000.0,1001000000.0,1161000000.0,1349000000.0,1370000000.0,1136000000.0
18,18,Earnings per share,,,,,,
19,19,Basic,3.56,4.1,4.72,5.43,5.48,4.53
20,20,Diluted,3.48,4.01,4.63,5.37,5.46,4.52
21,21,Weighted average shares outstanding,,,,,,
22,22,Basic,241347000.0,243863000.0,245891000.0,248249000.0,250217000.0,251231000.0
23,23,Diluted,246693000.0,249332000.0,250655000.0,250923000.0,251155000.0,251913250.0
24,24,EBITDA,2526000000.0,3102000000.0,3234000000.0,3515000000.0,3695000000.0,3763000000.0
