,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,6259300000.0,8024900000.0,10824000000.0,12157400000.0,14091000000.0,14091000000.0
1,1,Cost of revenue,4853500000.0,6268600000.0,8535700000.0,9502600000.0,11042800000.0,11042800000.0
2,2,Gross profit,1405800000.0,1756300000.0,2288300000.0,2654800000.0,3048200000.0,3048200000.0
3,3,Operating expenses,751400000.0,965400000.0,1195800000.0,1320300000.0,1471600000.0,1471600000.0
4,3,"Sales, General and administrative",766300000.0,965400000.0,1186000000.0,1320300000.0,1471600000.0,1471600000.0
5,3,Other operating expenses,-14900000.0,0.0,9800000.0,0.0,0.0,0.0
6,3,Total operating expenses,751400000.0,965400000.0,1195800000.0,1320300000.0,1471600000.0,1471600000.0
7,7,Operating income,654400000.0,790900000.0,1092500000.0,1334500000.0,1576600000.0,1576600000.0
8,8,Interest Expense,5100000.0,0.0,0.0,,,
9,9,Other income (expense),8500000.0,23300000.0,30900000.0,19000000.0,25500000.0,25500000.0
10,10,Income before taxes,657800000.0,814200000.0,1123400000.0,1353500000.0,1602100000.0,1602100000.0
11,11,Provision for income taxes,195100000.0,280700000.0,372700000.0,467200000.0,563700000.0,563700000.0
12,12,Net income from continuing operations,462700000.0,533500000.0,750700000.0,886300000.0,1038400000.0,1038400000.0
13,13,Net income,462700000.0,533500000.0,750700000.0,886300000.0,1038400000.0,1038400000.0
14,14,Net income available to common shareholders,462700000.0,533500000.0,750700000.0,886300000.0,1038400000.0,1038400000.0
15,15,Earnings per share,,,,,,
16,16,Basic,1.44,1.57,2.05,2.39,2.77,2.77
17,17,Diluted,1.33,1.5,2.03,2.36,2.74,2.74
18,18,Weighted average shares outstanding,,,,,,
19,19,Basic,322100000.0,340500000.0,366300000.0,371000000.0,374300000.0,374300000.0
20,20,Diluted,364900000.0,366600000.0,369800000.0,375100000.0,378900000.0,378900000.0
21,21,EBITDA,685600000.0,852600000.0,1177500000.0,1395500000.0,1631300000.0,1631300000.0
