,parent_index,title,2012,2013,2014,2015,2016
0,0,Assets,60737000000.0,61637000000.0,55952000000.0,18842000000.0,22519000000.0
1,0,Current assets,4962000000.0,6366000000.0,6415000000.0,3752000000.0,3241000000.0
2,1,Cash,160000000.0,1906000000.0,769000000.0,1467000000.0,1377000000.0
3,2,Cash and cash equivalents,160000000.0,1906000000.0,769000000.0,1467000000.0,1377000000.0
4,2,Total cash,160000000.0,1906000000.0,769000000.0,1467000000.0,1377000000.0
5,1,Receivables,3086000000.0,2952000000.0,2024000000.0,1253000000.0,1128000000.0
6,1,Inventories,908000000.0,891000000.0,708000000.0,570000000.0,476000000.0
7,1,Deferred income taxes,,,769000000.0,,
8,1,Prepaid expenses,777000000.0,616000000.0,517000000.0,462000000.0,260000000.0
9,1,Other current assets,31000000.0,1000000.0,1628000000.0,0.0,0.0
10,1,Total current assets,4962000000.0,6366000000.0,6415000000.0,3752000000.0,3241000000.0
11,0,Non-current assets,55775000000.0,55271000000.0,49537000000.0,15090000000.0,19278000000.0
12,11,"Property, plant and equipment",53280000000.0,52421000000.0,48076000000.0,14119000000.0,18867000000.0
13,12,"Gross property, plant and equipment",94147000000.0,99819000000.0,103458000000.0,93825000000.0,46749000000.0
14,12,Accumulated Depreciation,-40867000000.0,-47398000000.0,-55382000000.0,-79706000000.0,-27882000000.0
15,12,"Net property, plant and equipment",53280000000.0,52421000000.0,48076000000.0,14119000000.0,18867000000.0
16,11,Goodwill,1289000000.0,1369000000.0,87000000.0,,
17,11,Other long-term assets,1206000000.0,1481000000.0,1374000000.0,971000000.0,411000000.0
18,11,Total non-current assets,55775000000.0,55271000000.0,49537000000.0,15090000000.0,19278000000.0
19,0,Total assets,60737000000.0,61637000000.0,55952000000.0,18842000000.0,22519000000.0
20,20,Liabilities and stockholders' equity,60737000000.0,61637000000.0,55952000000.0,18842000000.0,22519000000.0
21,20,Liabilities,29406000000.0,28241000000.0,30015000000.0,16276000000.0,16281000000.0
22,21,Current liabilities,5536000000.0,4700000000.0,3664000000.0,1841000000.0,1843000000.0
23,22,Accounts payable,1092000000.0,1616000000.0,1210000000.0,618000000.0,585000000.0
24,22,Short-term debt,990000000.0,53000000.0,0.0,1000000.0,0.0
25,22,Income taxes payable,297000000.0,248000000.0,54000000.0,47000000.0,22000000.0
26,22,Accrued liabilities,2510000000.0,2175000000.0,2133000000.0,1086000000.0,919000000.0
27,22,Other current liabilities,647000000.0,608000000.0,267000000.0,89000000.0,317000000.0
28,22,Total current liabilities,5536000000.0,4700000000.0,3664000000.0,1841000000.0,1843000000.0
29,21,Non-current liabilities,23870000000.0,23541000000.0,26351000000.0,14435000000.0,14438000000.0
30,29,Long-term debt,11355000000.0,9672000000.0,11245000000.0,8777000000.0,8544000000.0
31,29,Deferred taxes liabilities,8024000000.0,8364000000.0,9499000000.0,1072000000.0,1710000000.0
32,29,Minority interest,,1997000000.0,2200000000.0,1662000000.0,1441000000.0
33,29,Other long-term liabilities,4491000000.0,3508000000.0,3407000000.0,2924000000.0,2743000000.0
34,29,Total non-current liabilities,23870000000.0,23541000000.0,26351000000.0,14435000000.0,14438000000.0
35,21,Total liabilities,29406000000.0,28241000000.0,30015000000.0,16276000000.0,16281000000.0
36,20,Stockholders' equity,31331000000.0,33396000000.0,25937000000.0,2566000000.0,6238000000.0
37,36,Preferred stock,1227000000.0,0.0,,,
38,36,Common stock,245000000.0,255000000.0,256000000.0,257000000.0,258000000.0
39,36,Additional paid-in capital,9859000000.0,12251000000.0,12438000000.0,12467000000.0,12364000000.0
40,36,Retained earnings,20161000000.0,22032000000.0,16249000000.0,-7153000000.0,-3385000000.0
41,36,Treasury stock,-30000000.0,-1027000000.0,-2890000000.0,-2889000000.0,-2887000000.0
42,36,Accumulated other comprehensive income,-131000000.0,-115000000.0,-116000000.0,-116000000.0,-112000000.0
43,36,Total Stockholders' equity,31331000000.0,33396000000.0,25937000000.0,2566000000.0,6238000000.0
44,20,Total liabilities and stockholders' equity,60737000000.0,61637000000.0,55952000000.0,18842000000.0,22519000000.0
