,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,24414000000.0,23706000000.0,22826000000.0,23247000000.0,24069000000.0,24789000000.0
1,1,Cost of revenue,19092000000.0,18532000000.0,17295000000.0,17574000000.0,17947000000.0,18575000000.0
2,2,Gross profit,5322000000.0,5174000000.0,5531000000.0,5673000000.0,6122000000.0,6214000000.0
3,3,Operating expenses,2333000000.0,2236000000.0,2352000000.0,2660000000.0,2882000000.0,2941000000.0
4,3,Research and development,704000000.0,465000000.0,500000000.0,706000000.0,755000000.0,754000000.0
5,3,"Sales, General and administrative",1629000000.0,1771000000.0,1852000000.0,1954000000.0,2127000000.0,2187000000.0
6,3,Total operating expenses,2333000000.0,2236000000.0,2352000000.0,2660000000.0,2882000000.0,2941000000.0
7,7,Operating income,2989000000.0,2938000000.0,3179000000.0,3013000000.0,3240000000.0,3273000000.0
8,8,Interest Expense,201000000.0,210000000.0,213000000.0,233000000.0,232000000.0,215000000.0
9,9,Other income (expense),-9000000.0,29000000.0,17000000.0,7000000.0,22000000.0,-9000000.0
10,10,Income before taxes,2779000000.0,2757000000.0,2983000000.0,2787000000.0,3030000000.0,3049000000.0
11,11,Provision for income taxes,878000000.0,808000000.0,790000000.0,733000000.0,857000000.0,923000000.0
12,12,Net income from continuing operations,1901000000.0,1949000000.0,2193000000.0,2054000000.0,2173000000.0,2126000000.0
13,13,Net income from discontinuing ops,-1000000.0,64000000.0,65000000.0,13000000.0,1000000.0,2000000.0
14,14,Other,-12000000.0,-17000000.0,-14000000.0,7000000.0,37000000.0,25000000.0
15,15,Net income,1888000000.0,1996000000.0,2244000000.0,2074000000.0,2211000000.0,2153000000.0
16,16,Net income available to common shareholders,1888000000.0,1996000000.0,2244000000.0,2074000000.0,2211000000.0,2153000000.0
17,17,Earnings per share,,,,,,
18,18,Basic,5.67,6.17,7.19,6.81,7.45,7.37
19,19,Diluted,5.65,6.16,7.18,6.8,7.44,7.36
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,333200000.0,323400000.0,312000000.0,304800000.0,296500000.0,292300000.0
22,22,Diluted,334200000.0,324200000.0,312600000.0,305200000.0,296800000.0,292600000.0
23,23,EBITDA,3435000000.0,3412000000.0,3635000000.0,3509000000.0,3777000000.0,3803000000.0
