,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,17924000000.0,14135000000.0,14484000000.0,13405000000.0,13599000000.0,14084000000.0
1,1,Cost of revenue,11455000000.0,8554000000.0,8673000000.0,7888000000.0,7896000000.0,8191000000.0
2,2,Gross profit,6469000000.0,5581000000.0,5811000000.0,5517000000.0,5703000000.0,5893000000.0
3,3,Operating expenses,3622000000.0,3067000000.0,2923000000.0,2650000000.0,2639000000.0,2507000000.0
4,3,"Sales, General and administrative",3332000000.0,2815000000.0,2678000000.0,2417000000.0,2415000000.0,2297000000.0
5,3,Other operating expenses,290000000.0,252000000.0,245000000.0,233000000.0,224000000.0,210000000.0
6,3,Total operating expenses,3622000000.0,3067000000.0,2923000000.0,2650000000.0,2639000000.0,2507000000.0
7,7,Operating income,2847000000.0,2514000000.0,2888000000.0,2867000000.0,3064000000.0,3386000000.0
8,8,Interest Expense,214000000.0,239000000.0,250000000.0,226000000.0,237000000.0,257000000.0
9,9,Other income (expense),970000000.0,72000000.0,61000000.0,78000000.0,81000000.0,71000000.0
10,10,Income before taxes,3603000000.0,2347000000.0,2699000000.0,2719000000.0,2908000000.0,3200000000.0
11,11,Provision for income taxes,1108000000.0,717000000.0,809000000.0,820000000.0,873000000.0,930000000.0
12,12,Net income from continuing operations,2495000000.0,1630000000.0,1890000000.0,1899000000.0,2035000000.0,2270000000.0
13,13,Net income from discontinuing ops,375000000.0,49000000.0,1056000000.0,0.0,0.0,
14,14,Net income,2870000000.0,1679000000.0,2946000000.0,1899000000.0,2035000000.0,2270000000.0
15,15,Net income available to common shareholders,2870000000.0,1679000000.0,2946000000.0,1899000000.0,2035000000.0,2270000000.0
16,16,Earnings per share,,,,,,
17,17,Basic,6.11,3.76,7.33,5.16,5.73,6.57
18,18,Diluted,6.06,3.74,7.28,5.13,5.7,6.52
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,469800000.0,446200000.0,401700000.0,367900000.0,355000000.0,345550000.0
21,21,Diluted,473200000.0,449300000.0,404600000.0,370100000.0,357100000.0,348250000.0
22,22,EBITDA,4430000000.0,3199000000.0,3456000000.0,3422000000.0,3615000000.0,3919000000.0
