,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,18141000000.0,15891000000.0,17146000000.0,14963000000.0,13586000000.0,14138000000.0
1,1,Cost of revenue,14427000000.0,12644000000.0,14058000000.0,12097000000.0,11153000000.0,11502000000.0
2,2,Gross profit,3714000000.0,3247000000.0,3088000000.0,2866000000.0,2433000000.0,2636000000.0
3,3,Operating expenses,301000000.0,220000000.0,187000000.0,196000000.0,194000000.0,214000000.0
4,3,Other operating expenses,301000000.0,220000000.0,187000000.0,196000000.0,194000000.0,214000000.0
5,3,Total operating expenses,301000000.0,220000000.0,187000000.0,196000000.0,194000000.0,214000000.0
6,6,Operating income,3413000000.0,3027000000.0,2901000000.0,2670000000.0,2239000000.0,2422000000.0
7,7,Interest Expense,1572000000.0,1482000000.0,1471000000.0,1436000000.0,1431000000.0,1379000000.0
8,8,Other income (expense),-1527000000.0,-497000000.0,146000000.0,-112000000.0,-671000000.0,-605000000.0
9,9,Income before income taxes,314000000.0,1048000000.0,1576000000.0,1122000000.0,137000000.0,438000000.0
10,10,Provision for income taxes,674000000.0,343000000.0,419000000.0,465000000.0,-188000000.0,-83000000.0
11,11,Other income,0.0,25000000.0,19000000.0,105000000.0,36000000.0,44000000.0
12,12,Net income from continuing operations,-360000000.0,730000000.0,1176000000.0,762000000.0,361000000.0,565000000.0
13,13,Net income from discontinuing ops,3000000.0,-179000000.0,-29000000.0,,-1138000000.0,
14,14,Other,-555000000.0,-437000000.0,-378000000.0,-456000000.0,-353000000.0,-1333000000.0
15,15,Net income,-912000000.0,114000000.0,769000000.0,306000000.0,-1130000000.0,-768000000.0
16,16,Net income available to common shareholders,-912000000.0,114000000.0,769000000.0,306000000.0,-1130000000.0,-768000000.0
17,17,Earnings per share,,,,,,
18,18,Basic,-1.21,0.15,1.07,0.45,-1.72,-1.16
19,19,Diluted,-1.21,0.15,1.06,0.44,-1.72,-1.17
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,755000000.0,743000000.0,720000000.0,687000000.0,660000000.0,660000000.0
22,22,Diluted,755000000.0,748000000.0,724000000.0,689000000.0,662000000.0,662000000.0
23,23,EBITDA,3280000000.0,3824000000.0,4292000000.0,3702000000.0,2744000000.0,3000000000.0
