,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,3133577000.0,3326106000.0,3733507000.0,3869187000.0,3962036000.0,4249936000.0
1,1,Cost of revenue,1519053000.0,1606661000.0,1836105000.0,1920253000.0,1997259000.0,2145659000.0
2,2,Gross profit,1614524000.0,1719445000.0,1897402000.0,1948934000.0,1964777000.0,2104277000.0
3,3,Operating expenses,940833000.0,1006788000.0,1109812000.0,1120179000.0,1168938000.0,1243238000.0
4,3,"Sales, General and administrative",941236000.0,1007431000.0,1110776000.0,1121590000.0,1169470000.0,1244570000.0
5,3,Other operating expenses,-403000.0,-643000.0,-964000.0,-1411000.0,-532000.0,-1332000.0
6,3,Total operating expenses,940833000.0,1006788000.0,1109812000.0,1120179000.0,1168938000.0,1243238000.0
7,7,Operating income,673691000.0,712657000.0,787590000.0,828755000.0,795839000.0,861039000.0
8,8,Interest Expense,,113000.0,915000.0,3108000.0,6504000.0,8304000.0
9,9,Other income (expense),464000.0,924000.0,759000.0,373000.0,394000.0,394000.0
10,10,Income before taxes,674155000.0,713468000.0,787434000.0,826020000.0,789729000.0,853129000.0
11,11,Provision for income taxes,253619000.0,264832000.0,293284000.0,309659000.0,290251000.0,312051000.0
12,12,Net income from continuing operations,420536000.0,448636000.0,494150000.0,516361000.0,499478000.0,541078000.0
13,13,Net income,420536000.0,448636000.0,494150000.0,516361000.0,499478000.0,541078000.0
14,14,Net income available to common shareholders,420536000.0,448636000.0,494150000.0,516361000.0,499478000.0,541078000.0
15,15,Earnings per share,,,,,,
16,16,Basic,1.42,1.51,1.67,1.77,1.73,1.88
17,17,Diluted,1.42,1.51,1.66,1.77,1.73,1.88
18,18,Weighted average shares outstanding,,,,,,
19,19,Basic,296089000.0,296754000.0,296490000.0,291453000.0,288950000.0,288650000.0
20,20,Diluted,297151000.0,297684000.0,297313000.0,292045000.0,289158000.0,288783000.0
21,21,EBITDA,727743000.0,777772000.0,861021000.0,915726000.0,900285000.0,985685000.0
