,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,19279000000.0,19031000000.0,19023000000.0,19204000000.0,18686000000.0,18524000000.0
1,1,Cost of revenue,12289000000.0,12087000000.0,12098000000.0,12265000000.0,11944000000.0,11825000000.0
2,2,Gross profit,6990000000.0,6944000000.0,6925000000.0,6939000000.0,6742000000.0,6699000000.0
3,3,Operating expenses,5100000000.0,5202000000.0,5236000000.0,5386000000.0,5559000000.0,5376000000.0
4,3,"Sales, General and administrative",4267000000.0,4313000000.0,4350000000.0,4452000000.0,4435000000.0,4414000000.0
5,3,Other operating expenses,833000000.0,889000000.0,886000000.0,934000000.0,1124000000.0,962000000.0
6,3,Total operating expenses,5100000000.0,5202000000.0,5236000000.0,5386000000.0,5559000000.0,5376000000.0
7,7,Operating income,1890000000.0,1742000000.0,1689000000.0,1553000000.0,1183000000.0,1323000000.0
8,8,Other income (expense),-329000000.0,-338000000.0,-340000000.0,-496000000.0,-308000000.0,-300000000.0
9,9,Income before income taxes,1561000000.0,1404000000.0,1349000000.0,1057000000.0,875000000.0,1023000000.0
10,10,Provision for income taxes,575000000.0,515000000.0,482000000.0,384000000.0,319000000.0,379000000.0
11,11,Net income from continuing operations,986000000.0,889000000.0,867000000.0,673000000.0,556000000.0,644000000.0
12,12,Net income,986000000.0,889000000.0,867000000.0,673000000.0,556000000.0,644000000.0
13,13,Net income available to common shareholders,986000000.0,889000000.0,867000000.0,673000000.0,556000000.0,644000000.0
14,14,Earnings per share,,,,,,
15,15,Basic,4.19,4.08,4.28,3.48,3.12,3.77
16,16,Diluted,4.17,4.05,4.24,3.46,3.11,3.75
17,17,Weighted average shares outstanding,,,,,,
18,18,Basic,235000000.0,218000000.0,203000000.0,193000000.0,178000000.0,169000000.0
19,19,Diluted,237000000.0,220000000.0,204000000.0,195000000.0,179000000.0,170000000.0
20,20,EBITDA,2723000000.0,2631000000.0,2575000000.0,2487000000.0,2121000000.0,2285000000.0
