,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,4657000000.0,5156000000.0,5368000000.0,5598000000.0,5931000000.0,7495000000.0
1,1,Cost of revenue,1960000000.0,2179000000.0,2129000000.0,1935000000.0,1908000000.0,2773000000.0
2,2,Gross profit,2697000000.0,2977000000.0,3239000000.0,3663000000.0,4023000000.0,4722000000.0
3,3,Operating expenses,2165000000.0,2139000000.0,2277000000.0,2365000000.0,2674000000.0,3383000000.0
4,3,"Sales, General and administrative",1653000000.0,1591000000.0,1705000000.0,1585000000.0,1734000000.0,2228000000.0
5,3,Depreciation and amortization,264000000.0,270000000.0,294000000.0,320000000.0,363000000.0,357000000.0
6,3,Other operating expenses,248000000.0,278000000.0,278000000.0,460000000.0,577000000.0,798000000.0
7,3,Total operating expenses,2165000000.0,2139000000.0,2277000000.0,2365000000.0,2674000000.0,3383000000.0
8,8,Operating income,532000000.0,838000000.0,962000000.0,1298000000.0,1349000000.0,1339000000.0
9,9,Interest Expense,64000000.0,35000000.0,28000000.0,8000000.0,30000000.0,82000000.0
10,10,Other income (expense),46000000.0,13000000.0,41000000.0,22000000.0,26000000.0,32000000.0
11,11,Income before income taxes,514000000.0,816000000.0,975000000.0,1312000000.0,1345000000.0,1289000000.0
12,12,Provision for income taxes,198000000.0,308000000.0,370000000.0,464000000.0,531000000.0,514000000.0
13,13,Net income from continuing ops,316000000.0,508000000.0,605000000.0,848000000.0,814000000.0,775000000.0
14,14,Net income,316000000.0,508000000.0,605000000.0,848000000.0,814000000.0,775000000.0
15,15,Net income available to common shareholders,316000000.0,508000000.0,605000000.0,848000000.0,814000000.0,775000000.0
16,16,Earnings per share,,,,,,
17,17,Basic,2.235,3.63,4.47,6.61,6.59,6.28
18,18,Diluted,2.2,3.58,4.42,6.56,6.54,6.22
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,141416000.0,139910000.0,135445000.0,128373000.0,123557000.0,123446750.0
21,21,Diluted,143568000.0,141878000.0,136801000.0,129372000.0,124389000.0,124350000.0
22,22,EBITDA,842000000.0,1121000000.0,1297000000.0,1640000000.0,1738000000.0,1728000000.0
