,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,14034900000.0,12350500000.0,12891400000.0,13300700000.0,13508900000.0,13938300000.0
1,1,Cost of revenue,9758200000.0,8675500000.0,8982800000.0,9301600000.0,9329300000.0,9637800000.0
2,2,Gross profit,4276700000.0,3675000000.0,3908600000.0,3999100000.0,4179600000.0,4300500000.0
3,3,Operating expenses,2771500000.0,2570000000.0,2503900000.0,2541100000.0,2606500000.0,2699100000.0
4,3,"Sales, General and administrative",2776000000.0,2570000000.0,2503900000.0,2541100000.0,2606500000.0,2699100000.0
5,3,Other operating expenses,-4500000.0,0.0,0.0,0.0,0.0,0.0
6,3,Total operating expenses,2771500000.0,2570000000.0,2503900000.0,2541100000.0,2606500000.0,2699100000.0
7,7,Operating income,1505200000.0,1105000000.0,1404700000.0,1458000000.0,1573100000.0,1601400000.0
8,8,Interest Expense,253500000.0,278800000.0,225300000.0,223000000.0,221500000.0,215800000.0
9,9,Other income (expense),25000000.0,3400000.0,30000000.0,12900000.0,389700000.0,-24600000.0
10,10,Income before taxes,1276700000.0,829600000.0,1209400000.0,1247900000.0,1741300000.0,1361000000.0
11,11,Provision for income taxes,227000000.0,189000000.0,293700000.0,540800000.0,281500000.0,307100000.0
12,12,Net income from continuing operations,1049700000.0,640600000.0,915700000.0,707100000.0,1459800000.0,1053900000.0
13,13,Net income from discontinuing ops,-5700000.0,13300000.0,34700000.0,-24300000.0,32900000.0,4100000.0
14,14,Other,-25400000.0,-35100000.0,-18700000.0,-18200000.0,-16500000.0,-16500000.0
15,15,Net income,1018600000.0,618800000.0,931700000.0,664600000.0,1476200000.0,1041500000.0
16,16,Net income available to common shareholders,1018600000.0,618800000.0,931700000.0,664600000.0,1476200000.0,1041500000.0
17,17,Earnings per share,,,,,,
18,18,Basic,3.35,2.11,3.44,2.51,5.7,4.06
19,19,Diluted,3.28,2.07,3.4,2.48,5.65,4.0
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,303900000.0,294100000.0,270500000.0,265100000.0,259200000.0,257250000.0
22,22,Diluted,310600000.0,298300000.0,274300000.0,267800000.0,261700000.0,260425000.0
23,23,EBITDA,1905700000.0,1442100000.0,1767100000.0,1835000000.0,2315000000.0,1926200000.0
