,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,18260400000.0,19118000000.0,19913800000.0,20563100000.0,16882400000.0,17828300000.0
1,1,Cost of revenue,8846100000.0,9160400000.0,9471300000.0,9800600000.0,7547800000.0,7974900000.0
2,2,Gross profit,9414300000.0,9957600000.0,10442500000.0,10762500000.0,9334600000.0,9853400000.0
3,3,Operating expenses,6249200000.0,6682700000.0,7011200000.0,7293400000.0,6583700000.0,7049700000.0
4,3,Research and development,1137900000.0,1249900000.0,1314200000.0,1239100000.0,975100000.0,1097900000.0
5,3,"Sales, General and administrative",5181200000.0,5432800000.0,5697000000.0,6054300000.0,5608600000.0,5951800000.0
6,3,Other operating expenses,-69900000.0,0.0,0.0,0.0,0.0,0.0
7,3,Total operating expenses,6249200000.0,6682700000.0,7011200000.0,7293400000.0,6583700000.0,7049700000.0
8,8,Operating income,3165100000.0,3274900000.0,3431300000.0,3469100000.0,2750900000.0,2803700000.0
9,9,Interest Expense,157500000.0,145900000.0,122700000.0,162800000.0,184400000.0,153200000.0
10,10,Other income (expense),3200000.0,437000000.0,173200000.0,17700000.0,44800000.0,5700000.0
11,11,Income before taxes,3010800000.0,3566000000.0,3481800000.0,3324000000.0,2611300000.0,2656200000.0
12,12,Provision for income taxes,711500000.0,871000000.0,883400000.0,725300000.0,457900000.0,296000000.0
13,13,Net income from continuing operations,2299300000.0,2695000000.0,2598400000.0,2598700000.0,2153400000.0,2360200000.0
14,14,Net income from discontinuing ops,92900000.0,0.0,0.0,758700000.0,400300000.0,22300000.0
15,15,Net income,2392200000.0,2695000000.0,2598400000.0,3357400000.0,2553700000.0,2382500000.0
16,16,Net income available to common shareholders,2392200000.0,2695000000.0,2598400000.0,3357400000.0,2553700000.0,2382500000.0
17,17,Earnings per share,,,,,,
18,18,Basic,3.45,3.87,3.7,4.81,3.69,3.42
19,19,Diluted,3.36,3.8,3.63,4.74,3.65,3.38
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,693400000.0,696000000.0,702200000.0,698100000.0,691200000.0,694725000.0
22,22,Diluted,713100000.0,711000000.0,716100000.0,708500000.0,699800000.0,704600000.0
23,23,EBITDA,4008100000.0,4606900000.0,4543000000.0,4538100000.0,3923800000.0,4035200000.0
