,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,134252000000.0,146917000000.0,144077000000.0,149558000000.0,151800000000.0,154104000000.0
1,1,Cost of revenue,115693000000.0,128094000000.0,126215000000.0,126495000000.0,126584000000.0,129222000000.0
2,2,Gross profit,18559000000.0,18823000000.0,17862000000.0,23063000000.0,25216000000.0,24882000000.0
3,3,Operating expenses,12182000000.0,13176000000.0,14117000000.0,14999000000.0,21100000000.0,21612000000.0
4,3,"Sales, General and administrative",12182000000.0,13176000000.0,14117000000.0,14999000000.0,12196000000.0,12504000000.0
5,3,Other operating expenses,0.0,0.0,0.0,0.0,8904000000.0,9108000000.0
6,3,Total operating expenses,12182000000.0,13176000000.0,14117000000.0,14999000000.0,21100000000.0,21612000000.0
7,7,Operating income,6377000000.0,5647000000.0,3745000000.0,8064000000.0,4116000000.0,3270000000.0
8,8,Interest Expense,713000000.0,829000000.0,810000000.0,773000000.0,899000000.0,1089000000.0
9,9,Other income (expense),2056000000.0,2183000000.0,1407000000.0,2961000000.0,3579000000.0,2961000000.0
10,10,Income before taxes,7720000000.0,7001000000.0,4342000000.0,10252000000.0,6796000000.0,5142000000.0
11,11,Provision for income taxes,2056000000.0,-147000000.0,1156000000.0,2881000000.0,2189000000.0,708000000.0
12,12,Net income from continuing operations,5664000000.0,7148000000.0,3186000000.0,7371000000.0,4607000000.0,4434000000.0
13,13,Other,1000000.0,7000000.0,1000000.0,2000000.0,-11000000.0,-24000000.0
14,14,Net income,5665000000.0,7155000000.0,3187000000.0,7373000000.0,4596000000.0,4410000000.0
15,15,Net income available to common shareholders,5665000000.0,7155000000.0,3187000000.0,7373000000.0,4596000000.0,4410000000.0
16,16,Earnings per share,,,,,,
17,17,Basic,1.48,1.82,0.81,1.86,1.16,1.12
18,18,Diluted,1.42,1.76,0.8,1.84,1.15,1.1
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,3815000000.0,3935000000.0,3912000000.0,3969000000.0,3912000000.0,3914250000.0
21,21,Diluted,4015000000.0,4087000000.0,4045000000.0,4002000000.0,3958000000.0,3957250000.0
22,22,EBITDA,13637000000.0,14286000000.0,12575000000.0,18991000000.0,16412000000.0,6231000000.0
