,parent_index,title,2012,2013,2014,2015,2016
0,0,Assets,3902300000.0,4110000000.0,4310100000.0,4486900000.0,4723200000.0
1,0,Current assets,1669000000.0,1796200000.0,1858600000.0,1898700000.0,1884000000.0
2,1,Cash,214500000.0,217600000.0,132900000.0,92800000.0,77600000.0
3,2,Cash and cash equivalents,214500000.0,217600000.0,132900000.0,92800000.0,77600000.0
4,2,Total cash,214500000.0,217600000.0,132900000.0,92800000.0,77600000.0
5,1,Receivables,497900000.0,531600000.0,550800000.0,562500000.0,598800000.0
6,1,Inventories,404200000.0,434400000.0,475500000.0,497800000.0,530500000.0
7,1,Deferred income taxes,81800000.0,85400000.0,101000000.0,109900000.0,
8,1,Prepaid expenses,84800000.0,84200000.0,121500000.0,106300000.0,116500000.0
9,1,Other current assets,385800000.0,443000000.0,476900000.0,529400000.0,560600000.0
10,1,Total current assets,1669000000.0,1796200000.0,1858600000.0,1898700000.0,1884000000.0
11,0,Non-current assets,2233300000.0,2313800000.0,2451500000.0,2588200000.0,2839200000.0
12,11,"Property, plant and equipment",375200000.0,392500000.0,404500000.0,413500000.0,425200000.0
13,12,"Gross property, plant and equipment",990200000.0,1037000000.0,1063100000.0,1097900000.0,1138100000.0
14,12,Accumulated Depreciation,-615000000.0,-644500000.0,-658600000.0,-684400000.0,-712900000.0
15,12,"Net property, plant and equipment",375200000.0,392500000.0,404500000.0,413500000.0,425200000.0
16,11,Goodwill,807400000.0,838800000.0,810700000.0,790100000.0,895500000.0
17,11,Intangible assets,187200000.0,190500000.0,203300000.0,195000000.0,184600000.0
18,11,Deferred income taxes,110400000.0,57100000.0,93200000.0,106300000.0,72800000.0
19,11,Other long-term assets,753100000.0,834900000.0,939800000.0,1083300000.0,1261100000.0
20,11,Total non-current assets,2233300000.0,2313800000.0,2451500000.0,2588200000.0,2839200000.0
21,0,Total assets,3902300000.0,4110000000.0,4310100000.0,4486900000.0,4723200000.0
22,22,Liabilities and stockholders' equity,3902300000.0,4110000000.0,4310100000.0,4486900000.0,4723200000.0
23,22,Liabilities,2100200000.0,1996800000.0,2102300000.0,2074200000.0,2106000000.0
24,23,Current liabilities,589200000.0,715400000.0,718700000.0,670500000.0,989500000.0
25,24,Short-term debt,5200000.0,113100000.0,56600000.0,18400000.0,301400000.0
26,24,Accounts payable,142500000.0,155600000.0,145000000.0,148300000.0,170900000.0
27,24,Taxes payable,19600000.0,7700000.0,,28500000.0,21400000.0
28,24,Accrued liabilities,342400000.0,353000000.0,451300000.0,370200000.0,386100000.0
29,24,Deferred revenues,24800000.0,26600000.0,,105100000.0,43000000.0
30,24,Other current liabilities,54700000.0,59400000.0,65800000.0,0.0,66700000.0
31,24,Total current liabilities,589200000.0,715400000.0,718700000.0,670500000.0,989500000.0
32,23,Non-current liabilities,1511000000.0,1281400000.0,1383600000.0,1403700000.0,1116500000.0
33,32,Long-term debt,970400000.0,858900000.0,862700000.0,861700000.0,708800000.0
34,32,Deferred taxes liabilities,127100000.0,143800000.0,159200000.0,169800000.0,13100000.0
35,32,Pensions and other benefits,309100000.0,177500000.0,260400000.0,265700000.0,283200000.0
36,32,Minority interest,16900000.0,17200000.0,17500000.0,18000000.0,18000000.0
37,32,Other long-term liabilities,87500000.0,84000000.0,83800000.0,88500000.0,93400000.0
38,32,Total non-current liabilities,1511000000.0,1281400000.0,1383600000.0,1403700000.0,1116500000.0
39,23,Total liabilities,2100200000.0,1996800000.0,2102300000.0,2074200000.0,2106000000.0
40,22,Stockholders' equity,1802100000.0,2113200000.0,2207800000.0,2412700000.0,2617200000.0
41,40,Common stock,67400000.0,67400000.0,67400000.0,67400000.0,67400000.0
42,40,Additional paid-in capital,204600000.0,225100000.0,254700000.0,296300000.0,317300000.0
43,40,Retained earnings,2067000000.0,2324100000.0,2637200000.0,2986900000.0,3384900000.0
44,40,Treasury stock,-412700000.0,-458600000.0,-503300000.0,-573700000.0,-653900000.0
45,40,Accumulated other comprehensive income,-124200000.0,-44800000.0,-248200000.0,-364200000.0,-498500000.0
46,40,Total stockholders' equity,1802100000.0,2113200000.0,2207800000.0,2412700000.0,2617200000.0
47,22,Total liabilities and stockholders' equity,3902300000.0,4110000000.0,4310100000.0,4486900000.0,4723200000.0
