,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,2520300000.0,3179600000.0,4626500000.0,5392400000.0,5594800000.0,5945600000.0
1,1,Cost of revenue,1605000000.0,2122300000.0,3226500000.0,3780400000.0,3947500000.0,4217500000.0
2,2,Gross profit,915300000.0,1057300000.0,1400000000.0,1612000000.0,1647300000.0,1728100000.0
3,3,Operating expenses,670000000.0,782800000.0,1132600000.0,1318500000.0,1290400000.0,1357000000.0
4,3,"Sales, General and administrative",483200000.0,552400000.0,767200000.0,840700000.0,797700000.0,825200000.0
5,3,Other operating expenses,186800000.0,230400000.0,365400000.0,477800000.0,492700000.0,531800000.0
6,3,Total operating expenses,670000000.0,782800000.0,1132600000.0,1318500000.0,1290400000.0,1357000000.0
7,7,Operating income,245300000.0,274500000.0,267400000.0,293500000.0,356900000.0,371100000.0
8,8,Interest Expense,43000000.0,50100000.0,89000000.0,103000000.0,109800000.0,121200000.0
9,9,Other income (expense),43000000.0,50100000.0,89000000.0,103000000.0,109800000.0,114900000.0
10,10,Income before taxes,245300000.0,274500000.0,267400000.0,293500000.0,356900000.0,364800000.0
11,11,Provision for income taxes,50300000.0,5900000.0,-36000000.0,-95600000.0,-88100000.0,-122200000.0
12,12,Net income from continuing operations,195000000.0,268600000.0,303400000.0,389100000.0,445000000.0,487000000.0
13,13,Other,0.0,0.0,0.0,-32300000.0,-30600000.0,-33900000.0
14,14,Net income,195000000.0,268600000.0,303400000.0,356800000.0,414400000.0,453100000.0
15,15,Net income available to common shareholders,195000000.0,268600000.0,303400000.0,356800000.0,414400000.0,453100000.0
16,16,Earnings per share,,,,,,
17,17,Basic,1.61,2.08,1.98,2.07,2.33,2.52
18,18,Diluted,1.59,2.06,1.97,2.06,2.32,2.5
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,121000000.0,128900000.0,152900000.0,172200000.0,177600000.0,179400000.0
21,21,Diluted,122500000.0,130500000.0,154300000.0,173200000.0,178400000.0,180950000.0
22,22,EBITDA,428700000.0,503200000.0,615300000.0,730700000.0,817500000.0,864500000.0
