,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,2115205000.0,2166232000.0,2237219000.0,2262359000.0,2115517000.0,2182122000.0
1,1,Cost of revenue,1151999000.0,1189258000.0,1232611000.0,1237859000.0,1102164000.0,1140023000.0
2,2,Gross profit,963206000.0,976974000.0,1004608000.0,1024500000.0,1013353000.0,1042099000.0
3,3,Operating expenses,864663000.0,759532000.0,793866000.0,738366000.0,730287000.0,754274000.0
4,3,Research and development,132639000.0,133023000.0,121141000.0,125928000.0,124278000.0,134663000.0
5,3,"Sales, General and administrative",632734000.0,585850000.0,659335000.0,598848000.0,600885000.0,606691000.0
6,3,"Restructuring, merger and acquisition",25137000.0,33928000.0,13390000.0,13590000.0,5124000.0,12920000.0
7,3,Other operating expenses,74153000.0,6731000.0,0.0,0.0,0.0,0.0
8,3,Total operating expenses,864663000.0,759532000.0,793866000.0,738366000.0,730287000.0,754274000.0
9,9,Operating income,98543000.0,217442000.0,210742000.0,286134000.0,283066000.0,287825000.0
10,10,Interest Expense,45787000.0,49924000.0,36270000.0,37997000.0,41528000.0,43260000.0
11,11,Other income (expense),-2169000.0,-14186000.0,-4869000.0,-4122000.0,2530000.0,40450000.0
12,12,Income before taxes,50587000.0,153332000.0,169603000.0,244015000.0,244068000.0,285015000.0
13,13,Provision for income taxes,-17854000.0,-14592000.0,8437000.0,31327000.0,28362000.0,27392000.0
14,14,Net income from continuing operations,68441000.0,167924000.0,161166000.0,212688000.0,215706000.0,257623000.0
15,15,Net income from discontinuing ops,1499000.0,-712000.0,-3388000.0,-263000.0,18593000.0,140976000.0
16,16,Net income,69940000.0,167212000.0,157778000.0,212425000.0,234299000.0,398599000.0
17,17,Net income available to common shareholders,69940000.0,167212000.0,157778000.0,212425000.0,234299000.0,398599000.0
18,18,Earnings per share,,,,,,
19,19,Basic,0.61,1.49,1.4,1.89,2.14,3.63
20,20,Diluted,0.61,1.47,1.39,1.87,2.12,3.6
21,21,Weighted average shares outstanding,,,,,,
22,22,Basic,113728000.0,112254000.0,112593000.0,112507000.0,109478000.0,109676000.0
23,23,Diluted,114860000.0,113503000.0,113739000.0,113315000.0,110313000.0,110523750.0
24,24,EBITDA,223239000.0,331727000.0,322609000.0,395515000.0,385568000.0,429247000.0
