,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,2220256000.0,2670573000.0,3241369000.0,3924116000.0,4854737000.0,5527488000.0
1,1,Cost of revenue,1436582000.0,1729325000.0,2104582000.0,2539783000.0,3107508000.0,3544118000.0
2,2,Gross profit,783674000.0,941248000.0,1136787000.0,1384333000.0,1747229000.0,1983370000.0
3,3,Operating expenses,503696000.0,613660000.0,726372000.0,878036000.0,1092405000.0,1228268000.0
4,3,"Sales, General and administrative",488880000.0,613660000.0,726372000.0,878036000.0,1092405000.0,1228268000.0
5,3,Other operating expenses,14816000.0,0.0,0.0,0.0,0.0,0.0
6,3,Total operating expenses,503696000.0,613660000.0,726372000.0,878036000.0,1092405000.0,1228268000.0
7,7,Operating income,279978000.0,327588000.0,410415000.0,506297000.0,654824000.0,755102000.0
8,8,Interest Expense,185000.0,,,,,
9,9,Other income (expense),0.0,118000.0,894000.0,1143000.0,890000.0,1325000.0
10,10,Income before income taxes,279793000.0,327706000.0,411309000.0,507440000.0,655714000.0,756427000.0
11,11,Provision for income taxes,107244000.0,124857000.0,154174000.0,187432000.0,245954000.0,269148000.0
12,12,Net income from continuing operations,172549000.0,202849000.0,257135000.0,320008000.0,409760000.0,487279000.0
13,13,Net income,172549000.0,202849000.0,257135000.0,320008000.0,409760000.0,487279000.0
14,14,Net income available to common shareholders,172549000.0,202849000.0,257135000.0,320008000.0,409760000.0,487279000.0
15,15,Earnings per share,,,,,,
16,16,Basic,2.73,3.17,4.0,5.0,6.55,7.87
17,17,Diluted,2.68,3.15,3.98,4.98,6.52,7.82
18,18,Weighted average shares outstanding,,,,,,
19,19,Basic,63250000.0,63992000.0,64335000.0,63949000.0,62519000.0,61883750.0
20,20,Diluted,64396000.0,64461000.0,64651000.0,64275000.0,62851000.0,62300500.0
21,21,EBITDA,368211000.0,433871000.0,542179000.0,671346000.0,865119000.0,1002093000.0
