,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,2037667000.0,2155551000.0,2957951000.0,3539570000.0,3818749000.0,3943931000.0
1,1,Cost of revenue,1711751000.0,1791594000.0,2435591000.0,2817803000.0,2909783000.0,3008115000.0
2,2,Gross profit,325916000.0,363957000.0,522360000.0,721767000.0,908966000.0,935816000.0
3,3,Operating expenses,170963000.0,145969000.0,207487000.0,242351000.0,241645000.0,271069000.0
4,3,Research and development,35140000.0,671000.0,42891000.0,8464000.0,1683000.0,
5,3,"Sales, General and administrative",138398000.0,150091000.0,169245000.0,218234000.0,248005000.0,270229000.0
6,3,Other operating expenses,-2575000.0,-4793000.0,-4649000.0,15653000.0,-8043000.0,840000.0
7,3,Total operating expenses,170963000.0,145969000.0,207487000.0,242351000.0,241645000.0,271069000.0
8,8,Operating income,154953000.0,217988000.0,314873000.0,479416000.0,667321000.0,664747000.0
9,9,Interest Expense,53339000.0,53467000.0,66057000.0,76287000.0,81677000.0,88818000.0
10,10,Other income (expense),1299000.0,-295000.0,362000.0,10672000.0,21384000.0,15802000.0
11,11,Income before taxes,102913000.0,164226000.0,249178000.0,413801000.0,607028000.0,591731000.0
12,12,Provision for income taxes,16950000.0,44045000.0,94847000.0,124863000.0,181584000.0,156847000.0
13,13,Net income from continuing operations,85963000.0,120181000.0,154331000.0,288938000.0,425444000.0,434884000.0
14,14,Net income from discontinuing ops,-436000.0,-749000.0,-37000.0,,0.0,
15,15,Other,-1053000.0,1905000.0,1307000.0,-146000.0,-58000.0,135000.0
16,16,Net income,84474000.0,121337000.0,155601000.0,288792000.0,425386000.0,435019000.0
17,17,Preferred dividend,0.0,0.0,0.0,0.0,1775000.0,1387000.0
18,18,Net income available to common shareholders,84474000.0,121337000.0,155601000.0,288792000.0,423611000.0,433632000.0
19,19,Earnings per share,,,,,,
20,20,Basic,1.83,2.62,2.73,4.31,6.66,6.89
21,21,Diluted,1.83,2.61,2.71,4.29,6.63,6.85
22,22,Weighted average shares outstanding,,,,,,
23,23,Basic,45828000.0,46164000.0,56854000.0,66770000.0,63610000.0,63030250.0
24,24,Diluted,45970000.0,46285000.0,57088000.0,67020000.0,63861000.0,63299250.0
25,25,EBITDA,333463000.0,391454000.0,537981000.0,753675000.0,973958000.0,975223000.0
