,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,5061200000.0,5657300000.0,6470600000.0,4651800000.0,4492500000.0,4803300000.0
1,1,Cost of revenue,1541500000.0,1815500000.0,2224200000.0,1643700000.0,1390200000.0,1503300000.0
2,2,Gross profit,3519700000.0,3841800000.0,4246400000.0,3008100000.0,3102300000.0,3300000000.0
3,3,Operating expenses,2509200000.0,2698400000.0,2984000000.0,2208200000.0,2244100000.0,2434500000.0
4,3,Operation and maintenance,1662800000.0,1873900000.0,2136300000.0,1426100000.0,1453700000.0,1609700000.0
5,3,Depreciation and amortization,561900000.0,577300000.0,605500000.0,524400000.0,547100000.0,569600000.0
6,3,Other operating expenses,284500000.0,247200000.0,242200000.0,257700000.0,243300000.0,255200000.0
7,3,Total operating expenses,2509200000.0,2698400000.0,2984000000.0,2208200000.0,2244100000.0,2434500000.0
8,8,Operating income,1010500000.0,1143400000.0,1262400000.0,799900000.0,858200000.0,865500000.0
9,9,Interest Expense,418300000.0,411200000.0,438200000.0,379700000.0,361500000.0,
10,10,Other income (expense),33900000.0,20600000.0,16900000.0,-80300000.0,13500000.0,-447100000.0
11,11,Income before income taxes,626100000.0,752800000.0,841100000.0,339900000.0,510200000.0,418400000.0
12,12,Provision for income taxes,215500000.0,261900000.0,310400000.0,141300000.0,182100000.0,148600000.0
13,13,Net income from continuing operations,410600000.0,490900000.0,530700000.0,198600000.0,328100000.0,269800000.0
14,14,Net income from discontinuing ops,5500000.0,41200000.0,-700000.0,103500000.0,3400000.0,-100000.0
15,15,Other,0.0,0.0,0.0,-15600000.0,0.0,0.0
16,16,Net income,416100000.0,532100000.0,530000000.0,286500000.0,331500000.0,269700000.0
17,17,Net income available to common shareholders,416100000.0,532100000.0,530000000.0,286500000.0,331500000.0,269700000.0
18,18,Earnings per share,,,,,,
19,19,Basic,1.43,1.7,1.68,0.9,1.03,0.82
20,20,Diluted,1.39,1.7,1.67,0.9,1.02,0.82
21,21,Weighted average shares outstanding,,,,,,
22,22,Basic,291900000.0,312400000.0,315100000.0,317700000.0,321800000.0,325775000.0
23,23,Diluted,300400000.0,313600000.0,316600000.0,319800000.0,323500000.0,327100000.0
24,24,EBITDA,1606300000.0,1741300000.0,1884800000.0,1244000000.0,1418800000.0,1448600000.0
