,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,7394500000.0,7840300000.0,8602200000.0,15498400000.0,20719200000.0,21520400000.0
1,1,Cost of revenue,4741800000.0,5050500000.0,5568200000.0,10841700000.0,14324500000.0,14792200000.0
2,2,Gross profit,2652700000.0,2789800000.0,3034000000.0,4656700000.0,6394700000.0,6728200000.0
3,3,Operating expenses,1732600000.0,1819500000.0,1993800000.0,3607000000.0,4689900000.0,4908200000.0
4,3,"Sales, General and administrative",1732600000.0,1819500000.0,1993800000.0,3607000000.0,4689900000.0,4854700000.0
5,3,Other operating expenses,0.0,0.0,0.0,0.0,0.0,53500000.0
6,3,Total operating expenses,1732600000.0,1819500000.0,1993800000.0,3607000000.0,4689900000.0,4908200000.0
7,7,Operating income,920100000.0,970300000.0,1040200000.0,1049700000.0,1704800000.0,1820000000.0
8,8,Interest Expense,2800000.0,,,,,
9,9,Other income (expense),61600000.0,-16000000.0,-86000000.0,-601500000.0,-375400000.0,-309800000.0
10,10,Income before income taxes,978900000.0,954300000.0,954200000.0,448200000.0,1329400000.0,1510200000.0
11,11,Provision for income taxes,359600000.0,357600000.0,355000000.0,165800000.0,433200000.0,514200000.0
12,12,Net income from continuing operations,619300000.0,596700000.0,599200000.0,282400000.0,896200000.0,996000000.0
13,13,Net income,619300000.0,596700000.0,599200000.0,282400000.0,896200000.0,996000000.0
14,14,Net income available to common shareholders,619300000.0,596700000.0,599200000.0,282400000.0,896200000.0,996000000.0
15,15,Earnings per share,,,,,,
16,16,Basic,2.7,2.74,2.91,1.27,3.8,4.21
17,17,Diluted,2.68,2.72,2.9,1.26,3.78,4.19
18,18,Weighted average shares outstanding,,,,,,
19,19,Basic,229300000.0,218100000.0,206000000.0,222500000.0,235700000.0,236525000.0
20,20,Diluted,230700000.0,219100000.0,207000000.0,223500000.0,236800000.0,237400000.0
21,21,EBITDA,1157000000.0,1160800000.0,1246100000.0,1537300000.0,2342300000.0,2430300000.0
