,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,8698000000.0,8696000000.0,5881000000.0,5695000000.0,6038000000.0,6306000000.0
1,1,Cost of revenue,4350000000.0,4455000000.0,3050000000.0,2976000000.0,3169000000.0,3324000000.0
2,2,Gross profit,4348000000.0,4241000000.0,2831000000.0,2719000000.0,2869000000.0,2982000000.0
3,3,Operating expenses,3092000000.0,3026000000.0,3837000000.0,1725000000.0,1802000000.0,1809000000.0
4,3,Research and development,1075000000.0,1055000000.0,681000000.0,620000000.0,553000000.0,555000000.0
5,3,"Sales, General and administrative",1963000000.0,1838000000.0,3109000000.0,1021000000.0,1000000000.0,1003000000.0
6,3,"Restructuring, merger and acquisition",,,64000000.0,,,
7,3,Other operating expenses,54000000.0,133000000.0,-17000000.0,84000000.0,249000000.0,251000000.0
8,3,Total operating expenses,3092000000.0,3026000000.0,3837000000.0,1725000000.0,1802000000.0,1809000000.0
9,9,Operating income,1256000000.0,1215000000.0,-1006000000.0,994000000.0,1067000000.0,1173000000.0
10,10,Interest Expense,108000000.0,132000000.0,147000000.0,186000000.0,225000000.0,220000000.0
11,11,Other income (expense),67000000.0,62000000.0,-8000000.0,109000000.0,2000000.0,19000000.0
12,12,Income before taxes,1215000000.0,1145000000.0,-1161000000.0,917000000.0,844000000.0,972000000.0
13,13,Provision for income taxes,337000000.0,40000000.0,-465000000.0,274000000.0,282000000.0,306000000.0
14,14,Net income from continuing operations,878000000.0,1105000000.0,-696000000.0,643000000.0,562000000.0,666000000.0
15,15,Net income from discontinuing ops,3000000.0,0.0,1996000000.0,-30000000.0,0.0,
16,16,Other,0.0,-6000000.0,-1000000.0,-3000000.0,-2000000.0,-3000000.0
17,17,Net income,881000000.0,1099000000.0,1299000000.0,610000000.0,560000000.0,663000000.0
18,18,Net income available to common shareholders,881000000.0,1099000000.0,1299000000.0,610000000.0,560000000.0,663000000.0
19,19,Earnings per share,,,,,,
20,20,Basic,3.01,4.13,5.29,3.06,3.3,4.02
21,21,Diluted,2.96,4.06,5.29,3.02,3.24,3.9
22,22,Weighted average shares outstanding,,,,,,
23,23,Basic,292100000.0,266000000.0,245600000.0,199600000.0,169600000.0,163750000.0
24,24,Diluted,297400000.0,270500000.0,245600000.0,201800000.0,173100000.0,169575000.0
25,25,EBITDA,1531000000.0,1505000000.0,-841000000.0,1253000000.0,1364000000.0,1521000000.0
