,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,9973000000.0,14070000000.0,16226000000.0,14403000000.0,13058000000.0,13462000000.0
1,1,Cost of revenue,4759000000.0,7365000000.0,8435000000.0,6452000000.0,5801000000.0,6547000000.0
2,2,Gross profit,5214000000.0,6705000000.0,7791000000.0,7951000000.0,7257000000.0,6915000000.0
3,3,Operating expenses,2621000000.0,2715000000.0,3343000000.0,5504000000.0,3685000000.0,3249000000.0
4,3,Depreciation and amortization,1419000000.0,1806000000.0,2040000000.0,2309000000.0,2209000000.0,2254000000.0
5,3,Other operating expenses,1202000000.0,909000000.0,1303000000.0,3195000000.0,1476000000.0,995000000.0
6,3,Total operating expenses,2621000000.0,2715000000.0,3343000000.0,5504000000.0,3685000000.0,3249000000.0
7,7,Operating income,2593000000.0,3990000000.0,4448000000.0,2447000000.0,3572000000.0,3666000000.0
8,8,Interest Expense,1427000000.0,,,,,
9,9,Other income (expense),177000000.0,-552000000.0,-1357000000.0,-1675000000.0,-1934000000.0,-1441000000.0
10,10,Income before income taxes,1343000000.0,3438000000.0,3091000000.0,772000000.0,1638000000.0,2225000000.0
11,11,Provision for income taxes,139000000.0,742000000.0,648000000.0,564000000.0,917000000.0,795000000.0
12,12,Net income from continuing operations,1204000000.0,2696000000.0,2443000000.0,208000000.0,721000000.0,1430000000.0
13,13,Net income from discontinuing ops,-777000000.0,-4000000.0,0.0,,,
14,14,Other,-112000000.0,-1499000000.0,-1417000000.0,45000000.0,-13000000.0,-32000000.0
15,15,Net income,315000000.0,1193000000.0,1026000000.0,253000000.0,708000000.0,1398000000.0
16,16,Preferred dividend,0.0,0.0,0.0,26000000.0,156000000.0,156000000.0
17,17,Net income available to common shareholders,315000000.0,1193000000.0,1026000000.0,227000000.0,552000000.0,1242000000.0
18,18,Earnings per share,,,,,,
19,19,Basic,0.4,1.15,0.89,0.1,0.25,0.56
20,20,Diluted,0.4,1.15,0.89,0.1,0.25,0.56
21,21,Weighted average shares outstanding,,,,,,
22,22,Basic,907000000.0,1036000000.0,1137000000.0,2187000000.0,2230000000.0,2230750000.0
23,23,Diluted,1354000000.0,1036000000.0,1137000000.0,2193000000.0,2230000000.0,2230750000.0
24,24,EBITDA,4196000000.0,5796000000.0,6488000000.0,4756000000.0,5781000000.0,5920000000.0
