,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,37180000000.0,38275000000.0,38226000000.0,37047000000.0,37728000000.0,38320000000.0
1,1,Cost of revenue,7113000000.0,7236000000.0,7532000000.0,7479000000.0,7469000000.0,7626000000.0
2,2,Gross profit,30067000000.0,31039000000.0,30694000000.0,29568000000.0,30259000000.0,30694000000.0
3,3,Operating expenses,15383000000.0,16280000000.0,16823000000.0,16964000000.0,17549000000.0,17804000000.0
4,3,Research and development,4850000000.0,5151000000.0,5524000000.0,5787000000.0,6159000000.0,6213000000.0
5,3,"Sales, General and administrative",8400000000.0,8605000000.0,8732000000.0,9039000000.0,9373000000.0,9451000000.0
6,3,"Restructuring, merger and acquisition",352000000.0,183000000.0,207000000.0,458000000.0,463000000.0,488000000.0
7,3,Other operating expenses,1781000000.0,2341000000.0,2360000000.0,1680000000.0,1554000000.0,1652000000.0
8,3,Total operating expenses,15383000000.0,16280000000.0,16823000000.0,16964000000.0,17549000000.0,17804000000.0
9,9,Operating income,14684000000.0,14759000000.0,13871000000.0,12604000000.0,12710000000.0,12890000000.0
10,10,Interest Expense,797000000.0,914000000.0,1143000000.0,1467000000.0,1798000000.0,1851000000.0
11,11,Other income (expense),11000000.0,-141000000.0,106000000.0,305000000.0,605000000.0,690000000.0
12,12,Income before taxes,13898000000.0,13704000000.0,12834000000.0,11442000000.0,11517000000.0,11729000000.0
13,13,Provision for income taxes,2973000000.0,2749000000.0,2896000000.0,2541000000.0,2182000000.0,2016000000.0
14,14,Net income from continuing operations,10925000000.0,10955000000.0,9938000000.0,8901000000.0,9335000000.0,9713000000.0
15,15,Net income,10925000000.0,10955000000.0,9938000000.0,8901000000.0,9335000000.0,9713000000.0
16,16,Net income available to common shareholders,10925000000.0,10955000000.0,9938000000.0,8901000000.0,9335000000.0,9713000000.0
17,17,Earnings per share,,,,,,
18,18,Basic,2.29,2.42,2.26,2.11,2.27,2.36
19,19,Diluted,2.26,2.38,2.21,2.07,2.21,2.3
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,4769000000.0,4528000000.0,4404000000.0,4221000000.0,4115000000.0,4124250000.0
22,22,Diluted,4844000000.0,4604000000.0,4503000000.0,4305000000.0,4217000000.0,4232750000.0
23,23,EBITDA,17626000000.0,17526000000.0,16838000000.0,15418000000.0,15766000000.0,16194000000.0
