,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,2715675000.0,2631851000.0,2870658000.0,2820270000.0,3018665000.0,3059275000.0
1,1,Cost of revenue,1277195000.0,1224551000.0,1266246000.0,1281566000.0,1339095000.0,1304847000.0
2,2,Gross profit,1438480000.0,1407300000.0,1604412000.0,1538704000.0,1679570000.0,1754428000.0
3,3,Operating expenses,834320000.0,833268000.0,913786000.0,989123000.0,1055661000.0,1105127000.0
4,3,Research and development,325773000.0,364923000.0,395121000.0,427043000.0,467960000.0,508035000.0
5,3,"Sales, General and administrative",508547000.0,468345000.0,518665000.0,562080000.0,587701000.0,597092000.0
6,3,Total operating expenses,834320000.0,833268000.0,913786000.0,989123000.0,1055661000.0,1105127000.0
7,7,Operating income,604160000.0,574032000.0,690626000.0,549581000.0,623909000.0,649301000.0
8,8,Other income (expense),20368000.0,79526000.0,33119000.0,17606000.0,5761000.0,21059000.0
9,9,Income before taxes,624528000.0,653558000.0,723745000.0,567187000.0,629670000.0,670360000.0
10,10,Provision for income taxes,82125000.0,41146000.0,359534000.0,110960000.0,118856000.0,-22420000.0
11,11,Net income from continuing operations,542403000.0,612412000.0,364211000.0,456227000.0,510814000.0,692780000.0
12,12,Net income,542403000.0,612412000.0,364211000.0,456227000.0,510814000.0,692780000.0
13,13,Net income available to common shareholders,542403000.0,612412000.0,364211000.0,456227000.0,510814000.0,692780000.0
14,14,Earnings per share,,,,,,
15,15,Basic,2.78,3.13,1.89,2.39,2.71,3.69
16,16,Diluted,2.76,3.12,1.88,2.39,2.7,3.67
17,17,Weighted average shares outstanding,,,,,,
18,18,Basic,194909000.0,195411000.0,193106000.0,190631000.0,188818000.0,187974250.0
19,19,Diluted,196213000.0,196339000.0,194165000.0,191107000.0,189343000.0,188814250.0
20,20,EBITDA,714995000.0,652836000.0,767641000.0,627941000.0,710249000.0,736798000.0
