,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,5075390000.0,4806226000.0,4191600000.0,4491800000.0,4488300000.0,4739600000.0
1,1,Cost of revenue,1377242000.0,1509263000.0,1283000000.0,1440500000.0,1407200000.0,1608800000.0
2,2,Gross profit,3698148000.0,3296963000.0,2908600000.0,3051300000.0,3081100000.0,3130800000.0
3,3,Operating expenses,2173607000.0,2176889000.0,2290600000.0,2397800000.0,2293700000.0,2531100000.0
4,3,"Sales, General and administrative",2173607000.0,2176889000.0,2290600000.0,2397800000.0,2293700000.0,2531100000.0
5,3,Total operating expenses,2173607000.0,2176889000.0,2290600000.0,2397800000.0,2293700000.0,2531100000.0
6,6,Operating income,1524541000.0,1120074000.0,618000000.0,653500000.0,787400000.0,599700000.0
7,7,Other income (expense),-4015000.0,2181000.0,-6400000.0,-26900000.0,-28400000.0,-43200000.0
8,8,Income before income taxes,1520526000.0,1122255000.0,611600000.0,626600000.0,759000000.0,556500000.0
9,9,Provision for income taxes,486106000.0,340919000.0,209200000.0,166100000.0,168000000.0,100600000.0
10,10,Net income from continuing operations,1034420000.0,781336000.0,402400000.0,460500000.0,591000000.0,455900000.0
11,11,Net income,1034420000.0,781336000.0,402400000.0,460500000.0,591000000.0,455900000.0
12,12,Net income available to common shareholders,1034420000.0,781336000.0,402400000.0,460500000.0,591000000.0,455900000.0
13,13,Earnings per share,,,,,,
14,14,Basic,3.66,2.81,1.46,1.66,2.11,1.63
15,15,Diluted,3.61,2.79,1.45,1.65,2.09,1.61
16,16,Weighted average shares outstanding,,,,,,
17,17,Basic,282494000.0,277790000.0,275700000.0,277600000.0,280600000.0,281525000.0
18,18,Diluted,286307000.0,280379000.0,277200000.0,279300000.0,282800000.0,284000000.0
19,19,EBITDA,1687528000.0,1309434000.0,809800000.0,864100000.0,1000200000.0,825700000.0
