,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,1326424000.0,1460116000.0,1580932000.0,1702091000.0,1816083000.0,1910290000.0
1,1,Cost of revenue,191123000.0,200201000.0,223706000.0,238453000.0,256492000.0,253154000.0
2,2,Gross profit,1135301000.0,1259915000.0,1357226000.0,1463638000.0,1559591000.0,1657136000.0
3,3,Operating expenses,923629000.0,1070908000.0,1150582000.0,1178208000.0,1314690000.0,1361342000.0
4,3,Research and development,454085000.0,534022000.0,603006000.0,637567000.0,735340000.0,782271000.0
5,3,"Sales, General and administrative",454354000.0,499471000.0,513307000.0,512414000.0,520300000.0,540467000.0
6,3,"Restructuring, merger and acquisition",113000.0,17999000.0,10252000.0,4511000.0,40955000.0,23570000.0
7,3,Other operating expenses,15077000.0,19416000.0,24017000.0,23716000.0,18095000.0,15034000.0
8,3,Total operating expenses,923629000.0,1070908000.0,1150582000.0,1178208000.0,1314690000.0,1361342000.0
9,9,Operating income,211672000.0,189007000.0,206644000.0,285430000.0,244901000.0,295794000.0
10,10,Interest Expense,34742000.0,37581000.0,34121000.0,28311000.0,23670000.0,25316000.0
11,11,Other income (expense),11341000.0,7570000.0,8479000.0,10477000.0,15922000.0,19851000.0
12,12,Income before taxes,188271000.0,158996000.0,181002000.0,267596000.0,237153000.0,290329000.0
13,13,Provision for income taxes,-251677000.0,-5247000.0,22104000.0,15179000.0,34067000.0,33309000.0
14,14,Net income from continuing operations,439948000.0,164243000.0,158898000.0,252417000.0,203086000.0,257020000.0
15,15,Net income,439948000.0,164243000.0,158898000.0,252417000.0,203086000.0,257020000.0
16,16,Net income available to common shareholders,439948000.0,164243000.0,158898000.0,252417000.0,203086000.0,257020000.0
17,17,Earnings per share,,,,,,
18,18,Basic,1.63,0.59,0.56,0.88,0.71,0.94
19,19,Diluted,1.57,0.56,0.52,0.81,0.7,0.92
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,270479000.0,277796000.0,283349000.0,288018000.0,284502000.0,271949250.0
22,22,Diluted,280667000.0,294564000.0,306775000.0,312302000.0,291256000.0,279394750.0
23,23,EBITDA,312230000.0,294885000.0,330757000.0,414072000.0,380411000.0,432112000.0
