,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,5897700000.0,5610600000.0,5692700000.0,7811200000.0,7392300000.0,7335100000.0
1,1,Cost of revenue,3870100000.0,3579600000.0,3724000000.0,4843400000.0,4557000000.0,4548300000.0
2,2,Gross profit,2027600000.0,2031000000.0,1968700000.0,2967800000.0,2835300000.0,2786800000.0
3,3,Operating expenses,1117200000.0,1112000000.0,1196700000.0,1822500000.0,1803800000.0,1787900000.0
4,3,"Sales, General and administrative",973900000.0,988800000.0,1031300000.0,1510300000.0,1390700000.0,1382700000.0
5,3,Other operating expenses,143300000.0,123200000.0,165400000.0,312200000.0,413100000.0,405200000.0
6,3,Total operating expenses,1117200000.0,1112000000.0,1196700000.0,1822500000.0,1803800000.0,1787900000.0
7,7,Operating income,910400000.0,919000000.0,772000000.0,1145300000.0,1031500000.0,998900000.0
8,8,Interest Expense,93400000.0,79400000.0,,,,
9,9,Other income (expense),300000.0,10100000.0,-249000000.0,-167400000.0,-153100000.0,-158600000.0
10,10,Income before taxes,817300000.0,849700000.0,523000000.0,977900000.0,878400000.0,840300000.0
11,11,Provision for income taxes,273100000.0,284500000.0,178100000.0,289200000.0,286100000.0,273900000.0
12,12,Net income from continuing operations,544200000.0,565200000.0,344900000.0,688700000.0,592300000.0,566400000.0
13,13,Net income,544200000.0,565200000.0,344900000.0,688700000.0,592300000.0,566400000.0
14,14,Preferred dividend,0.0,0.0,2200000.0,3000000.0,2800000.0,2900000.0
15,15,Net income available to common shareholders,544200000.0,565200000.0,342700000.0,685700000.0,589500000.0,563500000.0
16,16,Earnings per share,,,,,,
17,17,Basic,5.0,5.42,3.33,5.77,5.11,4.96
18,18,Diluted,5.0,5.42,3.33,5.76,5.1,4.95
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,107881519.0,104332241.0,103038271.0,118918701.0,115471395.0,114021395.0
21,21,Diluted,108851153.0,104346587.0,103043554.0,118959814.0,115578424.0,114078424.0
22,22,EBITDA,1161600000.0,1185500000.0,1040400000.0,1575400000.0,1450500000.0,1415600000.0
