,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,496920000.0,489007000.0,537898000.0,569763000.0,614371000.0,879137000.0
1,1,Expenses,321258000.0,324687000.0,353348000.0,365098000.0,403152000.0,667997000.0
2,1,Operating expenses,132750000.0,132823000.0,145315000.0,152669000.0,175498000.0,315384000.0
3,1,Depreciation and amortization,126808000.0,130630000.0,147791000.0,146829000.0,162327000.0,286363000.0
4,1,"Sales, General and administrative",61700000.0,61234000.0,60242000.0,65600000.0,65327000.0,66250000.0
5,1,Total expenses,321258000.0,324687000.0,353348000.0,365098000.0,403152000.0,667997000.0
6,6,Operating income,175662000.0,164320000.0,184550000.0,204665000.0,211219000.0,211140000.0
7,7,Interest income,1675000.0,1643000.0,1210000.0,1590000.0,1180000.0,1709000.0
8,8,Interest expenses,113804000.0,110609000.0,110701000.0,104212000.0,91892000.0,119217000.0
9,9,Asset impairment,74816000.0,,,,,
10,10,Other income (expense),1205000.0,28943000.0,57715000.0,-7614000.0,-57354000.0,-11876000.0
11,11,Income before income taxes,-10078000.0,84297000.0,132774000.0,94429000.0,63153000.0,81756000.0
12,12,Provision for income taxes,13224000.0,0.0,-996000.0,0.0,0.0,
13,13,Other income,23807000.0,0.0,0.0,22508000.0,56518000.0,43704000.0
14,14,Net income from continuing operations,505000.0,84297000.0,133770000.0,116937000.0,119671000.0,125460000.0
15,15,Net income from discontinuing ops,23546000.0,65285000.0,55077000.0,,,
16,16,Extraordinary items,2158000.0,1703000.0,,35606000.0,47321000.0,29237000.0
17,17,Other,3974000.0,1925000.0,-1457000.0,68725000.0,92572000.0,55848000.0
18,18,Net income,25867000.0,149804000.0,187390000.0,150056000.0,164922000.0,152071000.0
19,19,Preferred distributions,32531000.0,21062000.0,21515000.0,21062000.0,21062000.0,21393000.0
20,20,Net income available to common shareholders,-6664000.0,128742000.0,165875000.0,128994000.0,143860000.0,130678000.0
21,21,Earnings per share,,,,,,
22,22,Basic,-0.08,1.4,1.8,1.37,1.43,1.03
23,23,Diluted,-0.08,1.4,1.8,1.36,1.42,1.02
24,24,Weighted average shares outstanding,,,,,,
25,25,Basic,89630000.0,91383000.0,92370000.0,94391000.0,100863000.0,143044500.0
26,26,Diluted,89669000.0,91409000.0,92404000.0,94856000.0,101285000.0,143331500.0
27,27,EBITDA,231565000.0,329360000.0,391266000.0,345470000.0,317372000.0,487336000.0
