,parent_index,title,2012,2013,2014,2015,2016
0,0,Assets,58955400000.0,59574500000.0,62065000000.0,61717800000.0,65083100000.0
1,0,Fixed maturity securities,431500000.0,449900000.0,504400000.0,558200000.0,524400000.0
2,0,Equity securities,30100000.0,31300000.0,31500000.0,31000000.0,31400000.0
3,0,Short-term investments,18140100000.0,18790000000.0,19394200000.0,18380900000.0,18647400000.0
4,0,Cash and cash equivalents,2484600000.0,1582100000.0,2151700000.0,2113500000.0,4075300000.0
5,0,Accrued investment income,162200000.0,168800000.0,161400000.0,170800000.0,164500000.0
6,0,Premiums and other receivables,3687400000.0,3968700000.0,4825500000.0,4602800000.0,5860800000.0
7,0,Deferred income tax assets,243200000.0,383000000.0,280400000.0,,
8,0,Property and equipment,1738300000.0,1801500000.0,1944300000.0,2019800000.0,1977900000.0
9,0,Goodwill,26613300000.0,25358200000.0,25040100000.0,25720200000.0,25526100000.0
10,0,Other assets,5424700000.0,7041000000.0,7731500000.0,8120600000.0,8275300000.0
11,0,Total assets,58955400000.0,59574500000.0,62065000000.0,61717800000.0,65083100000.0
12,12,Liabilities and stockholders' equity,58955400000.0,59574500000.0,62065000000.0,61717800000.0,65083100000.0
13,12,Liabilities,35152700000.0,34809300000.0,37813700000.0,38673700000.0,39982700000.0
14,13,Future policy benefits,6235800000.0,6190300000.0,6929300000.0,7641700000.0,7964400000.0
15,13,Policyholder funds,2345700000.0,2073200000.0,2626500000.0,2256500000.0,2221100000.0
16,13,Short-term debt,807100000.0,918000000.0,1025000000.0,540000000.0,1368400000.0
17,13,Long-term debt,14170800000.0,13573600000.0,14127200000.0,15324500000.0,14358500000.0
18,13,Deferred income taxes,3381000000.0,3325200000.0,3226000000.0,2630600000.0,2779900000.0
19,13,Other liabilities,8212300000.0,8729000000.0,9879700000.0,10280400000.0,11290400000.0
20,13,Total liabilities,35152700000.0,34809300000.0,37813700000.0,38673700000.0,39982700000.0
21,12,Stockholders' equity,23802700000.0,24765200000.0,24251300000.0,23044100000.0,25100400000.0
22,21,Common stock,3000000.0,2900000.0,2700000.0,2600000.0,2600000.0
23,21,Additional paid-in capital,10853500000.0,10765200000.0,10062300000.0,8555600000.0,8805100000.0
24,21,Retained earnings,12647100000.0,13813900000.0,14014400000.0,14778500000.0,16560600000.0
25,21,Accumulated other comprehensive income,299100000.0,183200000.0,171900000.0,-292600000.0,-267900000.0
26,21,Total stockholders' equity,23802700000.0,24765200000.0,24251300000.0,23044100000.0,25100400000.0
27,12,Total liabilities and stockholders' equity,58955400000.0,59574500000.0,62065000000.0,61717800000.0,65083100000.0
