,parent_index,title,2013,2014,2015,2016,2017
0,0,Assets,2681778000.0,2864677000.0,2947706000.0,3520804000.0,3507913000.0
1,0,Current assets,1361336000.0,1415717000.0,1573225000.0,1747541000.0,1803593000.0
2,1,Cash,505228000.0,305683000.0,400632000.0,137453000.0,94959000.0
3,2,Cash and cash equivalents,505228000.0,264908000.0,347260000.0,137453000.0,94959000.0
4,2,Short-term investments,,40775000.0,53372000.0,0.0,
5,2,Total cash,505228000.0,305683000.0,400632000.0,137453000.0,94959000.0
6,1,Receivables,448158000.0,607580000.0,644139000.0,796693000.0,884803000.0
7,1,Inventories,360563000.0,436463000.0,456687000.0,722140000.0,711903000.0
8,1,Prepaid expenses,47387000.0,65991000.0,71767000.0,91255000.0,111928000.0
9,1,Total current assets,1361336000.0,1415717000.0,1573225000.0,1747541000.0,1803593000.0
10,0,Non-current assets,1320442000.0,1448960000.0,1374481000.0,1773263000.0,1704320000.0
11,10,"Property, plant and equipment",192020000.0,204939000.0,226805000.0,293315000.0,298452000.0
12,11,"Gross property, plant and equipment",401898000.0,443169000.0,479325000.0,555549000.0,549997000.0
13,11,Accumulated Depreciation,-209878000.0,-238230000.0,-252520000.0,-262234000.0,-251545000.0
14,11,"Net property, plant and equipment",192020000.0,204939000.0,226805000.0,293315000.0,298452000.0
15,10,Goodwill,823740000.0,844433000.0,837099000.0,816592000.0,813547000.0
16,10,Intangible assets,196656000.0,223150000.0,199829000.0,509297000.0,425436000.0
17,10,Other long-term assets,108026000.0,176438000.0,110748000.0,154059000.0,166885000.0
18,10,Total non-current assets,1320442000.0,1448960000.0,1374481000.0,1773263000.0,1704320000.0
19,0,Total assets,2681778000.0,2864677000.0,2947706000.0,3520804000.0,3507913000.0
20,20,Liabilities and stockholders' equity,2681778000.0,2864677000.0,2947706000.0,3520804000.0,3507913000.0
21,20,Liabilities,1287323000.0,1393013000.0,1433583000.0,2079058000.0,2113480000.0
22,21,Current liabilities,448519000.0,543463000.0,577685000.0,829335000.0,903931000.0
23,22,Short-term debt,0.0,,,36500000.0,73754000.0
24,22,Accounts payable,249795000.0,342056000.0,349635000.0,566253000.0,616859000.0
25,22,Accrued liabilities,198724000.0,201407000.0,228050000.0,226582000.0,213318000.0
26,22,Total current liabilities,448519000.0,543463000.0,577685000.0,829335000.0,903931000.0
27,21,Non-current liabilities,838804000.0,849550000.0,855898000.0,1249723000.0,1209549000.0
28,27,Long-term debt,725000000.0,725000000.0,725000000.0,1022155000.0,998272000.0
29,27,Deferred taxes liabilities,93329000.0,94004000.0,88264000.0,206896000.0,191686000.0
30,27,Other long-term liabilities,20475000.0,30546000.0,42634000.0,20672000.0,19591000.0
31,27,Total non-current liabilities,838804000.0,849550000.0,855898000.0,1249723000.0,1209549000.0
32,21,Total liabilities,1287323000.0,1393013000.0,1433583000.0,2079058000.0,2113480000.0
33,20,Stockholders' equity,1394455000.0,1471664000.0,1514123000.0,1441746000.0,1394433000.0
34,33,Common stock,1056000.0,1040000.0,1033000.0,991000.0,966000.0
35,33,Other Equity,-95124000.0,-85944000.0,-77738000.0,-68916000.0,-68071000.0
36,33,Additional paid-in capital,0.0,0.0,21026000.0,48477000.0,72973000.0
37,33,Retained earnings,1463358000.0,1531198000.0,1630148000.0,1529158000.0,1481234000.0
38,33,Accumulated other comprehensive income,25165000.0,25370000.0,-60346000.0,-67964000.0,-92669000.0
39,33,Total stockholders' equity,1394455000.0,1471664000.0,1514123000.0,1441746000.0,1394433000.0
40,20,Total liabilities and stockholders' equity,2681778000.0,2864677000.0,2947706000.0,3520804000.0,3507913000.0
