,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,2876889000.0,2901858000.0,3011328000.0,3159000000.0,3302000000.0,3338000000.0
1,1,Gross profit,2876889000.0,2901858000.0,3011328000.0,3159000000.0,3302000000.0,3338000000.0
2,2,Operating expenses,1951916000.0,1956009000.0,2008752000.0,2084000000.0,2222000000.0,2125000000.0
3,2,Operation and maintenance,1350040000.0,1312724000.0,1349864000.0,1404000000.0,1504000000.0,1383000000.0
4,2,Depreciation and amortization,381503000.0,407718000.0,424084000.0,440000000.0,470000000.0,498000000.0
5,2,Other operating expenses,220373000.0,235567000.0,234804000.0,240000000.0,248000000.0,244000000.0
6,2,Total operating expenses,1951916000.0,1956009000.0,2008752000.0,2084000000.0,2222000000.0,2125000000.0
7,7,Operating income,924973000.0,945849000.0,1002576000.0,1075000000.0,1080000000.0,1213000000.0
8,8,Interest Expense,323446000.0,319917000.0,309259000.0,321000000.0,,
9,9,Other income (expense),29731000.0,-20462000.0,16497000.0,28000000.0,-310000000.0,-336000000.0
10,10,Income before income taxes,631258000.0,605470000.0,709814000.0,782000000.0,770000000.0,877000000.0
11,11,Provision for income taxes,257008000.0,236206000.0,279973000.0,306000000.0,302000000.0,349000000.0
12,12,Net income from continuing operations,374250000.0,369264000.0,429841000.0,476000000.0,468000000.0,528000000.0
13,13,Net income from discontinuing ops,-16180000.0,0.0,-6733000.0,,0.0,
14,14,Net income,358070000.0,369264000.0,423108000.0,476000000.0,468000000.0,528000000.0
15,15,Net income available to common shareholders,358070000.0,369264000.0,423108000.0,476000000.0,468000000.0,528000000.0
16,16,Earnings per share,,,,,,
17,17,Basic,2.03,2.08,2.36,2.66,2.63,2.96
18,18,Diluted,2.01,2.06,2.35,2.64,2.62,2.96
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,176445000.0,177814000.0,178888000.0,179000000.0,178000000.0,178000000.0
21,21,Diluted,177671000.0,179056000.0,179806000.0,180000000.0,179000000.0,179000000.0
22,22,EBITDA,1336207000.0,1333105000.0,1443157000.0,1543000000.0,1550000000.0,1711000000.0
