,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,1870972000.0,2132353000.0,2446877000.0,2779541000.0,4170077000.0,4786900000.0
1,1,Operating expenses,251010000.0,309775000.0,346345000.0,390253000.0,603633000.0,631685000.0
2,1,Underwriting and distribution,,14220000.0,3217000.0,,,
3,1,Other expenses,251010000.0,295555000.0,343128000.0,390253000.0,603633000.0,631685000.0
4,1,Total operating expenses,251010000.0,309775000.0,346345000.0,390253000.0,603633000.0,631685000.0
5,5,Operating income,1619962000.0,1822578000.0,2100532000.0,2389288000.0,3566444000.0,4155215000.0
6,6,Nonoperating income,-2798000.0,-30328000.0,-38711000.0,-37219000.0,-112168000.0,-118723000.0
7,6,Interest expense,0.0,,,40701000.0,115363000.0,119689000.0
8,6,Other income (expense),-2798000.0,-30328000.0,-38711000.0,3482000.0,3195000.0,966000.0
9,6,"Total nonoperating income, net",-2798000.0,-30328000.0,-38711000.0,-37219000.0,-112168000.0,-118723000.0
10,10,Income before taxes,1617164000.0,1792250000.0,2061821000.0,2352069000.0,3454276000.0,4036492000.0
11,11,Provision for income taxes,115102000.0,112369000.0,129761000.0,151364000.0,161175000.0,187126000.0
12,12,Other income (expense),-1257782000.0,-1435131000.0,-1657843000.0,-1838072000.0,-2973463000.0,-3431439000.0
13,13,Income from discontinued operations,0.0,,48655000.0,1411000.0,0.0,
14,14,Net income,244280000.0,244750000.0,322872000.0,364044000.0,319638000.0,417927000.0
15,15,Preferred dividend,0.0,0.0,3308000.0,3164000.0,1557000.0,1188000.0
16,16,Net income available to common shareholders,244280000.0,244750000.0,319564000.0,360880000.0,318081000.0,416739000.0
17,17,Earnings per share,,,,,,
18,18,Basic,1.3,1.3,1.73,1.98,1.74,2.27
19,19,Diluted,1.29,1.29,1.72,1.97,1.73,2.25
20,20,Weighted average shares outstanding,,,,,,
21,21,Basic,187403000.0,187145000.0,184297000.0,182465000.0,182744000.0,183476750.0
22,22,Diluted,188665000.0,188793000.0,185756000.0,183622000.0,184448000.0,185939000.0
23,23,EBITDA,525464000.0,591598000.0,679658000.0,795853000.0,950123000.0,1097535000.0
