,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,5580506000.0,5899872000.0,6228508000.0,5995402000.0,5996458000.0,5528896000.0
1,1,Cost of revenue,3418384000.0,3561409000.0,3707077000.0,3518267000.0,3593466000.0,3360348000.0
2,2,Gross profit,2162122000.0,2338463000.0,2521431000.0,2477135000.0,2402992000.0,2168548000.0
3,3,Operating expenses,1161946000.0,1184761000.0,1240448000.0,1321440000.0,1354056000.0,1309370000.0
4,3,"Sales, General and administrative",1111232000.0,1126884000.0,1159502000.0,1220095000.0,1217439000.0,1170821000.0
5,3,"Restructuring, merger and acquisition",28475000.0,,,,,
6,3,Other operating expenses,22239000.0,57877000.0,80946000.0,101345000.0,136617000.0,138549000.0
7,3,Total operating expenses,1161946000.0,1184761000.0,1240448000.0,1321440000.0,1354056000.0,1309370000.0
8,8,Operating income,1000176000.0,1153702000.0,1280983000.0,1155695000.0,1048936000.0,859178000.0
9,9,Interest Expense,46033000.0,45256000.0,4162000.0,12117000.0,29670000.0,30997000.0
10,10,Other income (expense),7369000.0,5859000.0,6499000.0,6585000.0,4645000.0,3430000.0
11,11,Income before taxes,961512000.0,1114305000.0,1283320000.0,1150163000.0,1023911000.0,831611000.0
12,12,Provision for income taxes,337587000.0,380312000.0,438709000.0,397956000.0,331747000.0,270987000.0
13,13,Net income from continuing operations,623925000.0,733993000.0,844611000.0,752207000.0,692164000.0,560624000.0
14,14,Net income,623925000.0,733993000.0,844611000.0,752207000.0,692164000.0,560624000.0
15,15,Net income available to common shareholders,623925000.0,733993000.0,844611000.0,752207000.0,692164000.0,560624000.0
16,16,Earnings per share,,,,,,
17,17,Basic,2.75,3.3,3.9,3.71,3.85,3.24
18,18,Diluted,2.72,3.28,3.88,3.69,3.83,3.23
19,19,Weighted average shares outstanding,,,,,,
20,20,Basic,227119000.0,222475000.0,216305000.0,202681000.0,179676000.0,174113250.0
21,21,Diluted,229229000.0,224071000.0,217706000.0,203686000.0,180535000.0,175075750.0
22,22,EBITDA,1186492000.0,1326633000.0,1475224000.0,1360354000.0,1263136000.0,1081572000.0
