,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,14861000000.0,15855000000.0,15001000000.0,13502000000.0,14640000000.0,14640000000.0
1,1,Cost of revenue,7208000000.0,7281000000.0,6819000000.0,6485000000.0,6703000000.0,6703000000.0
2,2,Gross profit,7653000000.0,8574000000.0,8182000000.0,7017000000.0,7937000000.0,7937000000.0
3,3,Operating expenses,4083000000.0,4499000000.0,4659000000.0,4642000000.0,4725000000.0,4725000000.0
4,3,Research and development,1533000000.0,1725000000.0,1580000000.0,1512000000.0,1607000000.0,1607000000.0
5,3,"Sales, General and administrative",2550000000.0,2774000000.0,2686000000.0,2833000000.0,2969000000.0,2969000000.0
6,3,"Restructuring, merger and acquisition",,,393000000.0,297000000.0,-36000000.0,-36000000.0
7,3,Other operating expenses,0.0,0.0,0.0,0.0,185000000.0,185000000.0
8,3,Total operating expenses,4083000000.0,4499000000.0,4659000000.0,4642000000.0,4725000000.0,4725000000.0
9,9,Operating income,3570000000.0,4075000000.0,3523000000.0,2375000000.0,3212000000.0,3212000000.0
10,10,Interest Expense,172000000.0,248000000.0,433000000.0,436000000.0,452000000.0,452000000.0
11,11,Other income (expense),31000000.0,0.0,71000000.0,52000000.0,126000000.0,126000000.0
12,12,Income before taxes,3429000000.0,3827000000.0,3161000000.0,1991000000.0,2886000000.0,2886000000.0
13,13,Provision for income taxes,915000000.0,1078000000.0,864000000.0,695000000.0,626000000.0,626000000.0
14,14,Net income from continuing operations,2514000000.0,2749000000.0,2297000000.0,1296000000.0,2260000000.0,2260000000.0
15,15,Net income from discontinuing ops,11000000.0,13000000.0,28000000.0,17000000.0,13000000.0,13000000.0
16,16,Other,-43000000.0,-22000000.0,-11000000.0,23000000.0,-13000000.0,-13000000.0
17,17,Net income,2482000000.0,2740000000.0,2314000000.0,1336000000.0,2260000000.0,2260000000.0
18,18,Net income available to common shareholders,2482000000.0,2740000000.0,2314000000.0,1336000000.0,2260000000.0,2260000000.0
19,19,Earnings per share,,,,,,
20,20,Basic,4.65,5.28,4.85,3.02,5.15,5.15
21,21,Diluted,4.6,5.22,4.81,2.99,5.09,5.09
22,22,Weighted average shares outstanding,,,,,,
23,23,Basic,533700000.0,519300000.0,476900000.0,442700000.0,438800000.0,438800000.0
24,24,Diluted,539700000.0,524900000.0,481400000.0,447100000.0,443800000.0,443800000.0
25,25,EBITDA,4216000000.0,4766000000.0,4310000000.0,3154000000.0,4086000000.0,4086000000.0
