,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,15519000000.0,16463000000.0,17023000000.0,15165000000.0,16661000000.0,17256000000.0
1,1,Cost of revenue,12861000000.0,13567000000.0,13850000000.0,12155000000.0,13107000000.0,13560000000.0
2,2,Gross profit,2658000000.0,2896000000.0,3173000000.0,3010000000.0,3554000000.0,3696000000.0
3,3,Operating expenses,1182000000.0,1212000000.0,1326000000.0,1287000000.0,1607000000.0,1607000000.0
4,3,"Sales, General and administrative",927000000.0,963000000.0,1081000000.0,1017000000.0,1145000000.0,1218000000.0
5,3,"Restructuring, merger and acquisition",171000000.0,145000000.0,144000000.0,177000000.0,328000000.0,256000000.0
6,3,Other operating expenses,84000000.0,104000000.0,101000000.0,93000000.0,134000000.0,133000000.0
7,3,Total operating expenses,1182000000.0,1212000000.0,1326000000.0,1287000000.0,1607000000.0,1607000000.0
8,8,Operating income,1476000000.0,1684000000.0,1847000000.0,1723000000.0,1947000000.0,2089000000.0
9,9,Interest Expense,136000000.0,143000000.0,135000000.0,127000000.0,156000000.0,138000000.0
10,10,Other income (expense),5000000.0,-18000000.0,-7000000.0,-88000000.0,-366000000.0,-322000000.0
11,11,Income before taxes,1345000000.0,1523000000.0,1705000000.0,1508000000.0,1425000000.0,1629000000.0
12,12,Provision for income taxes,212000000.0,256000000.0,282000000.0,263000000.0,242000000.0,209000000.0
13,13,Other income,27000000.0,34000000.0,17000000.0,16000000.0,35000000.0,37000000.0
14,14,Net income from continuing operations,1160000000.0,1301000000.0,1440000000.0,1261000000.0,1218000000.0,1457000000.0
15,15,Net income from discontinuing ops,,,,274000000.0,108000000.0,0.0
16,16,Other,-83000000.0,-89000000.0,-89000000.0,-85000000.0,-69000000.0,-77000000.0
17,17,Net income,1077000000.0,1212000000.0,1351000000.0,1450000000.0,1257000000.0,1380000000.0
18,18,Net income available to common shareholders,1077000000.0,1212000000.0,1351000000.0,1450000000.0,1257000000.0,1380000000.0
19,19,Earnings per share,,,,,,
20,20,Basic,3.34,3.9,4.5,5.08,4.6,5.15
21,21,Diluted,3.33,3.89,4.48,5.06,4.59,5.13
22,22,Weighted average shares outstanding,,,,,,
23,23,Basic,322940000.0,310820000.0,300270000.0,285200000.0,273020000.0,268287500.0
24,24,Diluted,323290000.0,311800000.0,301890000.0,286640000.0,273700000.0,269080000.0
25,25,EBITDA,1967000000.0,2206000000.0,2427000000.0,2175000000.0,2285000000.0,2484000000.0
